Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2009-09-10,J (Apr 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-04-21
2009-09-11,J (Apr 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-04-21
2009-09-14,J (Apr 10),0.0,0.0,0.0,0.0,28.75,28.75,0,0,0,2010-04-21
2009-09-15,J (Apr 10),0.0,0.0,0.0,0.0,28.35,-0.4,0,0,0,2010-04-21
2009-09-16,J (Apr 10),28.35,28.5,28.35,28.35,28.4,0.05,8,0,6,2010-04-21
2009-09-17,J (Apr 10),28.15,28.25,28.1,28.2,28.25,-0.15,9,0,6,2010-04-21
2009-09-18,J (Apr 10),28.3,28.55,28.3,28.55,28.45,0.2,11,0,11,2010-04-21
2009-09-21,J (Apr 10),28.45,28.7,28.45,28.7,28.7,0.25,15,0,16,2010-04-21
2009-09-22,J (Apr 10),28.65,28.9,28.65,28.85,28.9,0.2,33,0,47,2010-04-21
2009-09-23,J (Apr 10),28.85,29.0,28.45,28.55,28.65,-0.25,29,0,73,2010-04-21
2009-09-24,J (Apr 10),28.9,29.3,28.9,29.3,29.35,0.7,26,0,78,2010-04-21
2009-09-25,J (Apr 10),29.4,29.6,29.4,29.5,29.5,0.15,6,0,80,2010-04-21
2009-09-28,J (Apr 10),30.21,30.21,28.95,28.95,28.95,-0.55,11,0,85,2010-04-21
2009-09-29,J (Apr 10),28.95,29.0,28.9,28.9,28.95,0.0,5,0,90,2010-04-21
2009-09-30,J (Apr 10),29.15,29.2,29.0,29.0,29.05,0.1,17,0,96,2010-04-21
2009-10-01,J (Apr 10),29.25,29.85,29.25,29.85,29.7,0.65,10,0,94,2010-04-21
2009-10-02,J (Apr 10),29.85,29.85,29.4,29.45,29.55,-0.15,15,0,97,2010-04-21
2009-10-05,J (Apr 10),29.45,29.45,29.2,29.25,29.25,-0.3,19,0,99,2010-04-21
2009-10-06,J (Apr 10),28.9,28.9,28.55,28.6,28.75,-0.5,34,0,130,2010-04-21
2009-10-07,J (Apr 10),28.7,28.75,28.65,28.75,28.8,0.05,268,0,275,2010-04-21
2009-10-08,J (Apr 10),28.55,28.6,28.35,28.35,28.35,-0.45,14,0,275,2010-04-21
2009-10-09,J (Apr 10),28.5,28.6,28.1,28.15,28.15,-0.2,13,0,276,2010-04-21
2009-10-12,J (Apr 10),28.0,28.0,27.75,27.9,27.85,-0.3,7,0,276,2010-04-21
2009-10-13,J (Apr 10),28.05,28.2,27.85,27.85,27.85,0.0,25,0,276,2010-04-21
2009-10-14,J (Apr 10),27.65,27.85,27.65,27.85,27.9,0.05,4,0,276,2010-04-21
2009-10-15,J (Apr 10),27.85,27.85,27.4,27.4,27.55,-0.35,25,0,277,2010-04-21
2009-10-16,J (Apr 10),27.6,27.65,27.5,27.65,27.65,0.1,6,0,276,2010-04-21
2009-10-19,J (Apr 10),28.3,28.3,27.1,27.6,27.45,-0.2,49,0,277,2010-04-21
2009-10-20,J (Apr 10),27.25,27.5,27.25,27.3,27.3,-0.15,26,0,277,2010-04-21
2009-10-21,J (Apr 10),27.2,27.25,27.0,27.15,27.2,-0.1,16,0,280,2010-04-21
2009-10-22,J (Apr 10),27.2,27.35,26.6,26.75,26.7,-0.5,53,0,298,2010-04-21
2009-10-23,J (Apr 10),26.65,27.25,26.6,27.05,27.1,0.4,59,0,296,2010-04-21
2009-10-26,J (Apr 10),27.05,27.65,26.9,27.6,27.55,0.45,62,0,315,2010-04-21
2009-10-27,J (Apr 10),27.75,27.75,27.55,27.55,27.55,0.0,55,0,340,2010-04-21
2009-10-28,J (Apr 10),27.55,28.05,27.55,28.0,27.95,0.4,24,0,345,2010-04-21
2009-10-29,J (Apr 10),27.8,27.8,27.3,27.3,27.35,-0.6,41,0,345,2010-04-21
2009-10-30,J (Apr 10),27.55,28.6,27.55,28.35,28.4,1.05,100,0,361,2010-04-21
2009-11-02,J (Apr 10),28.2,28.3,27.7,28.25,28.25,-0.15,59,0,375,2010-04-21
2009-11-03,J (Apr 10),28.7,28.7,28.3,28.4,28.45,0.2,40,0,390,2010-04-21
2009-11-04,J (Apr 10),27.65,28.2,27.65,28.1,28.15,-0.3,46,0,416,2010-04-21
2009-11-05,J (Apr 10),28.0,28.0,27.8,27.85,27.8,-0.35,89,0,479,2010-04-21
2009-11-06,J (Apr 10),27.8,27.85,27.55,27.65,27.65,-0.15,80,0,518,2010-04-21
2009-11-09,J (Apr 10),27.55,27.55,27.05,27.1,27.1,-0.55,150,0,652,2010-04-21
2009-11-10,J (Apr 10),27.05,27.4,27.0,27.35,27.4,0.3,117,0,742,2010-04-21
2009-11-11,J (Apr 10),27.25,27.7,27.05,27.7,27.75,0.35,140,0,849,2010-04-21
2009-11-12,J (Apr 10),27.55,28.35,27.55,28.1,28.2,0.45,155,0,936,2010-04-21
2009-11-13,J (Apr 10),28.4,28.4,27.9,28.1,28.1,-0.1,202,0,1067,2010-04-21
2009-11-16,J (Apr 10),27.75,27.9,27.7,27.8,27.9,-0.2,54,0,1069,2010-04-21
2009-11-17,J (Apr 10),27.85,28.05,27.85,28.0,27.95,0.05,116,0,1141,2010-04-21
2009-11-18,J (Apr 10),28.05,28.1,27.9,27.95,27.95,0.0,57,0,1147,2010-04-21
2009-11-19,J (Apr 10),28.5,28.7,28.25,28.25,28.25,0.3,195,0,1298,2010-04-21
2009-11-20,J (Apr 10),28.52,28.55,28.25,28.3,28.25,0.0,57,0,1324,2010-04-21
2009-11-23,J (Apr 10),28.2,28.2,27.8,27.85,27.8,-0.45,50,0,1339,2010-04-21
2009-11-24,J (Apr 10),27.8,27.85,27.7,27.75,27.7,-0.1,33,0,1349,2010-04-21
2009-11-25,J (Apr 10),27.65,27.7,27.55,27.6,27.65,-0.05,20,0,1348,2010-04-21
2009-11-27,J (Apr 10),28.61,28.65,28.2,28.5,28.65,1.0,74,0,1368,2010-04-21
2009-11-30,J (Apr 10),28.65,28.75,28.45,28.65,28.7,0.05,57,0,1365,2010-04-21
2009-12-01,J (Apr 10),28.05,28.15,27.95,28.05,28.05,-0.65,50,0,1373,2010-04-21
2009-12-02,J (Apr 10),28.35,28.35,27.85,28.05,28.2,0.15,244,0,1415,2010-04-21
2009-12-03,J (Apr 10),27.95,28.15,27.55,28.15,28.15,-0.05,200,0,1497,2010-04-21
2009-12-04,J (Apr 10),27.65,28.3,27.65,28.1,28.1,-0.05,33,0,1478,2010-04-21
2009-12-07,J (Apr 10),27.9,28.05,27.8,28.0,28.05,-0.05,26,0,1491,2010-04-21
2009-12-08,J (Apr 10),28.4,28.65,28.2,28.56,28.55,0.5,61,0,1497,2010-04-21
2009-12-09,J (Apr 10),28.7,28.85,28.5,28.5,28.5,-0.05,249,0,1632,2010-04-21
2009-12-10,J (Apr 10),28.55,28.56,28.35,28.45,28.5,0.0,139,0,1616,2010-04-21
2009-12-11,J (Apr 10),28.5,28.6,28.4,28.4,28.4,-0.1,59,0,1617,2010-04-21
2009-12-14,J (Apr 10),28.3,28.3,28.2,28.2,28.25,-0.15,56,0,1576,2010-04-21
2009-12-15,J (Apr 10),28.41,28.41,27.78,27.85,27.9,-0.35,261,0,1623,2010-04-21
2009-12-16,J (Apr 10),27.5,27.7,27.35,27.45,27.5,-0.4,332,0,1686,2010-04-21
2009-12-17,J (Apr 10),27.8,27.9,27.6,27.8,27.8,0.3,193,0,1802,2010-04-21
2009-12-18,J (Apr 10),27.7,27.75,27.4,27.4,27.4,-0.4,141,0,1882,2010-04-21
2009-12-21,J (Apr 10),26.98,26.98,26.65,26.65,26.6,-0.8,56,0,1874,2010-04-21
2009-12-22,J (Apr 10),26.5,26.5,26.05,26.05,26.1,-0.5,217,0,1981,2010-04-21
2009-12-23,J (Apr 10),25.75,26.0,25.75,25.95,26.0,-0.1,164,0,2091,2010-04-21
2009-12-24,J (Apr 10),25.75,25.8,25.65,25.8,25.8,-0.2,47,0,2108,2010-04-21
2009-12-28,J (Apr 10),25.65,25.85,25.6,25.6,25.65,-0.15,102,0,2145,2010-04-21
2009-12-29,J (Apr 10),25.5,25.6,25.4,25.6,25.6,-0.05,66,0,2170,2010-04-21
2009-12-30,J (Apr 10),25.7,25.95,25.55,25.9,25.9,0.3,97,0,2217,2010-04-21
2009-12-31,J (Apr 10),25.8,26.4,25.8,26.3,26.3,0.4,178,0,2218,2010-04-21
2010-01-04,J (Apr 10),25.75,25.95,25.7,25.75,25.75,-0.55,177,0,2276,2010-04-21
2010-01-05,J (Apr 10),25.6,25.7,25.4,25.45,25.45,-0.3,158,0,2374,2010-04-21
2010-01-06,J (Apr 10),25.4,25.4,24.9,24.95,24.95,-0.5,526,0,2895,2010-04-21
2010-01-07,J (Apr 10),24.9,25.15,24.7,24.75,24.75,-0.2,390,0,3077,2010-04-21
2010-01-08,J (Apr 10),25.4,25.4,24.35,24.45,24.4,-0.35,303,0,3120,2010-04-21
2010-01-11,J (Apr 10),24.15,24.35,24.1,24.1,24.15,-0.25,96,0,3107,2010-04-21
2010-01-12,J (Apr 10),24.25,24.8,24.25,24.3,24.25,0.1,321,0,3215,2010-04-21
2010-01-13,J (Apr 10),24.3,24.6,24.05,24.15,24.15,-0.1,283,0,3257,2010-04-21
2010-01-14,J (Apr 10),24.05,24.05,23.6,23.65,23.65,-0.5,217,0,3318,2010-04-21
2010-01-15,J (Apr 10),23.8,24.4,23.8,24.05,24.05,0.4,670,0,3737,2010-04-21
2010-01-19,J (Apr 10),24.03,24.05,23.45,23.5,23.55,-0.5,460,0,3896,2010-04-21
2010-01-20,J (Apr 10),23.7,24.2,23.5,23.55,23.6,0.05,646,0,3931,2010-04-21
2010-01-21,J (Apr 10),23.5,24.65,23.45,24.65,24.55,0.95,922,0,4227,2010-04-21
2010-01-22,J (Apr 10),24.88,25.6,24.5,25.35,25.35,0.8,1480,0,4249,2010-04-21
2010-01-25,J (Apr 10),25.25,25.25,24.55,25.05,25.05,-0.3,377,0,4325,2010-04-21
2010-01-26,J (Apr 10),25.3,25.5,24.9,25.45,25.45,0.4,748,0,4551,2010-04-21
2010-01-27,J (Apr 10),25.5,25.8,25.0,25.0,25.05,-0.4,620,0,4529,2010-04-21
2010-01-28,J (Apr 10),25.0,25.5,24.85,25.1,25.15,0.1,365,0,4616,2010-04-21
2010-01-29,J (Apr 10),24.95,25.65,24.8,25.45,25.5,0.35,542,0,4778,2010-04-21
2010-02-01,J (Apr 10),25.15,25.2,24.8,24.9,24.95,-0.55,537,0,5138,2010-04-21
2010-02-02,J (Apr 10),24.85,24.85,24.3,24.45,24.4,-0.55,634,0,5296,2010-04-21
2010-02-03,J (Apr 10),24.53,24.6,24.1,24.5,24.45,0.05,353,0,5453,2010-04-21
2010-02-04,J (Apr 10),25.09,26.05,24.8,26.0,26.0,1.55,1146,0,5932,2010-04-21
2010-02-05,J (Apr 10),26.0,26.89,25.65,26.15,26.15,0.15,1160,0,6072,2010-04-21
2010-02-08,J (Apr 10),26.05,26.5,25.9,26.25,26.3,0.15,450,0,6267,2010-04-21
2010-02-09,J (Apr 10),25.9,26.55,25.6,26.05,26.05,-0.25,732,0,6418,2010-04-21
2010-02-10,J (Apr 10),26.1,26.65,25.8,26.0,26.0,-0.05,492,0,6778,2010-04-21
2010-02-11,J (Apr 10),26.1,26.45,25.55,25.65,25.65,-0.35,410,0,6833,2010-04-21
2010-02-12,J (Apr 10),25.95,26.35,25.7,25.9,25.85,0.2,613,0,7085,2010-04-21
2010-02-16,J (Apr 10),25.25,25.35,24.7,24.8,24.8,-1.05,941,0,7236,2010-04-21
2010-02-17,J (Apr 10),24.6,24.83,24.3,24.65,24.7,-0.1,1409,0,7804,2010-04-21
2010-02-18,J (Apr 10),24.8,24.9,23.93,24.05,24.1,-0.6,2997,0,9111,2010-04-21
2010-02-19,J (Apr 10),24.3,24.35,23.6,23.65,23.7,-0.4,982,0,9336,2010-04-21
2010-02-22,J (Apr 10),23.5,23.7,23.1,23.2,23.25,-0.45,2181,0,10404,2010-04-21
2010-02-23,J (Apr 10),23.45,24.15,23.25,23.85,23.9,0.65,3811,0,12424,2010-04-21
