Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2009-09-10,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-11,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-14,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-15,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-16,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-17,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-18,K (May 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-05-19
2009-09-21,K (May 10),0.0,0.0,0.0,0.0,28.7,28.7,0,0,0,2010-05-19
2009-09-22,K (May 10),0.0,0.0,0.0,0.0,28.5,-0.2,0,0,0,2010-05-19
2009-09-23,K (May 10),0.0,0.0,0.0,0.0,28.6,0.1,0,0,0,2010-05-19
2009-09-24,K (May 10),0.0,0.0,0.0,0.0,28.65,0.05,0,0,0,2010-05-19
2009-09-25,K (May 10),29.05,29.05,29.05,29.05,29.4,0.75,1,0,1,2010-05-19
2009-09-28,K (May 10),29.86,29.86,29.86,29.86,28.7,-0.7,1,0,2,2010-05-19
2009-09-29,K (May 10),0.0,0.0,0.0,0.0,28.45,-0.25,0,0,2,2010-05-19
2009-09-30,K (May 10),0.0,0.0,0.0,0.0,28.95,0.5,0,0,2,2010-05-19
2009-10-01,K (May 10),29.02,29.02,29.02,29.02,29.6,0.65,1,0,3,2010-05-19
2009-10-02,K (May 10),0.0,0.0,0.0,0.0,29.2,-0.4,0,0,3,2010-05-19
2009-10-05,K (May 10),0.0,0.0,0.0,0.0,28.8,-0.4,0,0,3,2010-05-19
2009-10-06,K (May 10),28.5,28.5,28.45,28.45,28.4,-0.4,3,0,5,2010-05-19
2009-10-07,K (May 10),28.4,28.5,28.4,28.5,28.55,0.15,6,0,10,2010-05-19
2009-10-08,K (May 10),28.15,28.3,28.15,28.3,28.4,-0.15,2,0,11,2010-05-19
2009-10-09,K (May 10),28.55,28.55,28.0,28.0,28.1,-0.3,7,0,10,2010-05-19
2009-10-12,K (May 10),0.0,0.0,0.0,0.0,27.65,-0.45,0,0,10,2010-05-19
2009-10-13,K (May 10),0.0,0.0,0.0,0.0,27.8,0.15,0,0,10,2010-05-19
2009-10-14,K (May 10),0.0,0.0,0.0,0.0,27.55,-0.25,0,0,10,2010-05-19
2009-10-15,K (May 10),27.2,27.25,27.2,27.25,27.2,-0.35,2,0,10,2010-05-19
2009-10-16,K (May 10),27.45,27.45,27.45,27.45,27.35,0.15,2,0,11,2010-05-19
2009-10-19,K (May 10),27.3,27.3,27.3,27.3,27.25,-0.1,1,0,11,2010-05-19
2009-10-20,K (May 10),27.2,27.3,27.15,27.15,27.25,0.0,5,0,13,2010-05-19
2009-10-21,K (May 10),27.05,27.05,26.75,27.0,27.05,-0.2,103,0,81,2010-05-19
2009-10-22,K (May 10),27.2,27.2,26.45,26.45,26.55,-0.5,130,0,190,2010-05-19
2009-10-23,K (May 10),26.6,27.0,26.45,26.85,26.85,0.3,43,0,191,2010-05-19
2009-10-26,K (May 10),26.8,27.4,26.75,27.3,27.25,0.4,49,0,209,2010-05-19
2009-10-27,K (May 10),26.4,27.45,26.4,27.4,27.35,0.1,61,0,265,2010-05-19
2009-10-28,K (May 10),27.32,27.8,27.32,27.65,27.75,0.4,18,0,270,2010-05-19
2009-10-29,K (May 10),27.4,27.4,27.0,27.05,27.1,-0.65,36,0,270,2010-05-19
2009-10-30,K (May 10),27.35,28.15,27.3,28.0,28.15,1.05,228,0,473,2010-05-19
2009-11-02,K (May 10),27.9,28.0,27.4,28.0,27.95,-0.2,42,0,494,2010-05-19
2009-11-03,K (May 10),28.6,28.6,28.0,28.1,28.1,0.15,25,0,501,2010-05-19
2009-11-04,K (May 10),27.8,27.85,27.5,27.85,27.8,-0.3,21,0,506,2010-05-19
2009-11-05,K (May 10),27.65,27.7,27.45,27.45,27.5,-0.3,26,0,497,2010-05-19
2009-11-06,K (May 10),27.6,27.6,27.35,27.4,27.45,-0.05,37,0,492,2010-05-19
2009-11-09,K (May 10),28.35,28.35,26.7,26.85,26.95,-0.5,34,0,492,2010-05-19
2009-11-10,K (May 10),26.85,27.25,26.8,27.1,27.15,0.2,61,0,499,2010-05-19
2009-11-11,K (May 10),27.05,27.45,26.9,27.45,27.45,0.3,58,0,506,2010-05-19
2009-11-12,K (May 10),27.7,28.05,27.65,27.85,27.9,0.45,75,0,550,2010-05-19
2009-11-13,K (May 10),27.75,28.1,27.7,27.8,27.85,-0.05,122,0,619,2010-05-19
