Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2012-09-17,M (Jun 13),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2013-06-19
2012-09-18,M (Jun 13),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2013-06-19
2012-09-19,M (Jun 13),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2013-06-19
2012-09-20,M (Jun 13),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2013-06-19
2012-09-21,M (Jun 13),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2013-06-19
2012-09-24,M (Jun 13),0.0,0.0,0.0,0.0,25.95,25.95,0,0,0,2013-06-19
2012-09-25,M (Jun 13),25.5,26.1,25.43,26.1,26.05,0.1,167,0,147,2013-06-19
2012-09-26,M (Jun 13),25.8,26.45,25.8,26.24,26.25,0.2,112,0,217,2013-06-19
2012-09-27,M (Jun 13),25.95,25.99,25.6,25.61,25.55,-0.7,6,0,219,2013-06-19
2012-09-28,M (Jun 13),25.65,25.88,25.65,25.72,25.65,0.1,162,0,316,2013-06-19
2012-10-01,M (Jun 13),25.55,25.74,25.35,25.74,25.75,0.1,106,0,355,2013-06-19
2012-10-02,M (Jun 13),25.5,25.72,25.4,25.6,25.5,-0.25,91,0,412,2013-06-19
2012-10-03,M (Jun 13),25.47,25.54,25.21,25.45,25.45,-0.05,135,0,467,2013-06-19
2012-10-04,M (Jun 13),25.21,25.27,25.04,25.04,24.95,-0.5,876,0,1091,2013-06-19
2012-10-05,M (Jun 13),24.58,24.87,24.55,24.78,24.75,-0.2,214,0,1254,2013-06-19
2012-10-08,M (Jun 13),24.93,24.93,24.75,24.79,24.8,0.05,221,0,1379,2013-06-19
2012-10-09,M (Jun 13),24.65,24.95,24.65,24.8,24.85,0.05,274,0,1525,2013-06-19
2012-10-10,M (Jun 13),24.85,24.87,24.65,24.78,24.95,0.1,168,0,1621,2013-06-19
2012-10-11,M (Jun 13),24.35,24.55,24.29,24.5,24.55,-0.4,134,0,1703,2013-06-19
2012-10-12,M (Jun 13),24.26,24.49,24.1,24.25,24.25,-0.3,694,0,2187,2013-06-19
2012-10-15,M (Jun 13),23.9,24.3,23.79,23.93,24.0,-0.25,203,0,2298,2013-06-19
2012-10-16,M (Jun 13),23.7,23.89,23.65,23.75,23.75,-0.25,225,0,2409,2013-06-19
2012-10-17,M (Jun 13),23.65,23.9,23.4,23.5,23.5,-0.25,355,0,2552,2013-06-19
2012-10-18,M (Jun 13),23.5,23.7,23.35,23.61,23.6,0.1,227,0,2687,2013-06-19
2012-10-19,M (Jun 13),23.6,24.16,23.5,24.1,24.15,0.55,312,0,2784,2013-06-19
2012-10-22,M (Jun 13),24.05,24.15,23.65,23.8,23.7,-0.45,160,0,2848,2013-06-19
2012-10-23,M (Jun 13),24.0,24.5,23.85,24.21,24.15,0.45,1311,0,3502,2013-06-19
2012-10-24,M (Jun 13),23.9,24.05,23.74,23.88,23.95,-0.2,180,0,3483,2013-06-19
2012-10-25,M (Jun 13),23.7,23.8,23.55,23.63,23.65,-0.3,200,0,3487,2013-06-19
2012-10-26,M (Jun 13),23.89,23.89,23.55,23.63,23.65,0.0,238,0,3609,2013-06-19
2012-10-31,M (Jun 13),23.55,23.98,23.4,23.98,23.95,0.3,188,0,3597,2013-06-19
2012-11-01,M (Jun 13),23.9,23.9,22.74,22.95,22.9,-1.05,908,0,3897,2013-06-19
2012-11-02,M (Jun 13),22.94,23.8,22.7,23.64,23.65,0.75,695,0,4086,2013-06-19
2012-11-05,M (Jun 13),23.63,23.7,23.24,23.7,23.65,0.0,683,0,4515,2013-06-19
2012-11-06,M (Jun 13),23.59,23.6,22.75,23.0,23.0,-0.65,278,0,4554,2013-06-19
2012-11-07,M (Jun 13),23.2,23.92,23.05,23.59,23.55,0.55,527,0,4639,2013-06-19
2012-11-08,M (Jun 13),23.3,23.79,23.2,23.65,23.65,0.1,120,0,4660,2013-06-19
2012-11-09,M (Jun 13),24.0,24.15,23.42,23.81,23.85,0.2,814,0,4917,2013-06-19
2012-11-12,M (Jun 13),23.85,23.87,23.1,23.2,23.25,-0.6,794,0,5211,2013-06-19
2012-11-13,M (Jun 13),23.56,23.63,22.95,23.1,23.1,-0.15,624,0,5356,2013-06-19
2012-11-14,M (Jun 13),23.14,23.61,22.88,23.51,23.5,0.4,1412,0,5558,2013-06-19
2012-11-15,M (Jun 13),23.48,23.8,23.25,23.7,23.7,0.2,529,0,5674,2013-06-19
2012-11-16,M (Jun 13),23.45,24.02,23.2,23.35,23.3,-0.4,1398,0,6063,2013-06-19
2012-11-19,M (Jun 13),23.16,23.16,22.6,22.67,22.7,-0.6,476,0,6162,2013-06-19
2012-11-20,M (Jun 13),22.61,22.65,22.3,22.45,22.5,-0.2,1091,0,6143,2013-06-19
2012-11-21,M (Jun 13),22.4,22.65,22.3,22.6,22.6,0.1,1871,0,7042,2013-06-19
2012-11-23,M (Jun 13),22.52,22.55,21.95,22.24,22.25,-0.35,1542,0,7524,2013-06-19
2012-11-26,M (Jun 13),22.19,22.3,21.9,22.1,22.1,-0.15,2092,7,7859,2013-06-19
2012-11-27,M (Jun 13),21.9,22.3,21.85,22.23,22.25,0.15,1974,0,8515,2013-06-19
2012-11-28,M (Jun 13),22.22,22.5,21.88,22.07,22.1,-0.15,2808,0,9355,2013-06-19
2012-11-29,M (Jun 13),21.85,22.0,21.75,21.77,21.8,-0.3,2010,9,9746,2013-06-19
2012-11-30,M (Jun 13),21.63,22.15,21.63,21.9,21.9,0.1,2379,0,10363,2013-06-19
2012-12-03,M (Jun 13),21.91,22.35,21.65,22.32,22.35,0.45,2596,0,11060,2013-06-19
2012-12-04,M (Jun 13),22.16,22.3,21.89,22.29,22.3,-0.05,2530,0,12115,2013-06-19
2012-12-05,M (Jun 13),22.2,22.25,21.65,21.8,21.8,-0.5,1943,0,12727,2013-06-19
2012-12-06,M (Jun 13),21.85,21.95,21.7,21.87,21.9,0.1,2350,0,13593,2013-06-19
2012-12-07,M (Jun 13),21.9,21.9,21.35,21.68,21.7,-0.2,2835,0,14738,2013-06-19
2012-12-10,M (Jun 13),21.55,21.6,21.4,21.53,21.55,-0.15,2413,0,15742,2013-06-19
2012-12-11,M (Jun 13),21.35,21.37,21.1,21.28,21.3,-0.25,3162,13,16630,2013-06-19
2012-12-12,M (Jun 13),21.15,21.6,21.09,21.54,21.55,0.25,2491,0,17302,2013-06-19
2012-12-13,M (Jun 13),21.45,21.85,21.3,21.82,21.85,0.3,2422,0,17949,2013-06-19
2012-12-14,M (Jun 13),21.7,21.95,21.64,21.9,21.9,0.05,2795,0,19276,2013-06-19
2012-12-17,M (Jun 13),21.8,21.95,21.15,21.23,21.25,-0.65,3499,0,19968,2013-06-19
2012-12-18,M (Jun 13),21.05,21.2,20.65,20.85,20.85,-0.4,3216,0,21186,2013-06-19
2012-12-19,M (Jun 13),20.69,21.33,20.5,21.08,21.1,0.25,3834,0,20755,2013-06-19
2012-12-20,M (Jun 13),21.03,21.4,20.85,21.24,21.25,0.15,2996,41,20671,2013-06-19
2012-12-21,M (Jun 13),21.65,22.1,21.5,21.8,21.8,0.55,4189,20,20321,2013-06-19
2012-12-24,M (Jun 13),21.87,21.95,21.65,21.81,21.8,0.0,1831,0,20278,2013-06-19
2012-12-26,M (Jun 13),21.84,22.3,21.75,22.11,22.15,0.35,2324,41,20069,2013-06-19
2012-12-27,M (Jun 13),22.05,22.55,21.7,21.74,21.75,-0.4,4995,27,19599,2013-06-19
2012-12-28,M (Jun 13),22.05,23.0,21.95,22.68,22.7,0.95,3531,108,19432,2013-06-19
2012-12-31,M (Jun 13),22.6,22.7,21.35,21.87,21.9,-0.8,8489,0,20831,2013-06-19
2013-01-02,M (Jun 13),21.05,21.25,20.35,20.44,20.45,-1.45,6510,40,21227,2013-06-19
2013-01-03,M (Jun 13),20.6,20.6,19.9,20.4,20.4,-0.05,4007,0,21919,2013-06-19
2013-01-04,M (Jun 13),20.35,20.45,19.95,20.24,20.25,-0.15,4631,31,21616,2013-06-19
2013-01-07,M (Jun 13),20.25,20.5,20.05,20.34,20.35,0.1,5580,40,23366,2013-06-19
