Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2009-06-09,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-10,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-11,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-12,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-15,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-16,F (Jan 10),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2010-01-20
2009-06-17,F (Jan 10),0.0,0.0,0.0,0.0,30.7,30.7,0,0,0,2010-01-20
2009-06-18,F (Jan 10),30.1,30.1,29.95,29.95,30.1,-0.6,7,0,7,2010-01-20
2009-06-19,F (Jan 10),29.65,30.45,29.65,30.2,30.25,0.15,14,0,21,2010-01-20
2009-06-22,F (Jan 10),30.5,30.7,30.2,30.7,30.6,0.35,12,0,28,2010-01-20
2009-06-23,F (Jan 10),30.45,30.5,30.45,30.45,30.6,0.0,3,0,27,2010-01-20
2009-06-24,F (Jan 10),30.2,30.35,30.0,30.0,30.05,-0.55,32,0,46,2010-01-20
2009-06-25,F (Jan 10),30.35,30.35,29.7,29.7,29.7,-0.35,54,0,85,2010-01-20
2009-06-26,F (Jan 10),29.75,29.75,29.5,29.56,29.6,-0.1,43,0,101,2010-01-20
2009-06-29,F (Jan 10),29.75,29.95,29.1,29.2,29.15,-0.45,22,0,117,2010-01-20
2009-06-30,F (Jan 10),28.8,29.45,28.8,29.2,29.2,0.05,25,0,129,2010-01-20
2009-07-01,F (Jan 10),28.45,29.25,28.45,28.75,28.75,-0.45,22,0,149,2010-01-20
2009-07-02,F (Jan 10),29.0,29.65,29.0,29.65,29.55,0.8,23,0,161,2010-01-20
2009-07-06,F (Jan 10),29.05,30.1,29.05,29.5,29.6,0.05,27,0,160,2010-01-20
2009-07-07,F (Jan 10),29.8,30.0,29.65,29.85,30.25,0.65,22,0,139,2010-01-20
2009-07-08,F (Jan 10),30.15,30.85,30.15,30.6,30.55,0.3,25,0,147,2010-01-20
2009-07-09,F (Jan 10),30.4,30.5,30.2,30.5,30.5,-0.05,14,0,154,2010-01-20
2009-07-10,F (Jan 10),31.15,31.15,30.3,30.55,30.5,0.0,27,0,167,2010-01-20
2009-07-13,F (Jan 10),30.45,30.75,30.28,30.28,30.35,-0.15,24,0,171,2010-01-20
2009-07-14,F (Jan 10),30.4,30.4,30.2,30.2,30.25,-0.1,27,0,192,2010-01-20
2009-07-15,F (Jan 10),30.0,30.0,29.33,29.52,29.5,-0.75,65,38,164,2010-01-20
2009-07-16,F (Jan 10),29.46,29.5,29.3,29.3,29.3,-0.2,6,0,165,2010-01-20
2009-07-17,F (Jan 10),27.6,29.53,27.6,29.3,29.4,0.1,10,0,172,2010-01-20
2009-07-20,F (Jan 10),28.9,29.04,28.6,28.6,28.65,-0.75,43,0,172,2010-01-20
2009-07-21,F (Jan 10),28.21,28.6,28.21,28.53,28.5,-0.15,20,0,182,2010-01-20
2009-07-22,F (Jan 10),28.45,28.53,28.15,28.2,28.3,-0.2,21,0,175,2010-01-20
