Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2016-02-22,X (Nov 2016),0.0,22.65,24.0,0.0,22.825,0.0,0,0,0,2016-11-16
2016-02-23,X (Nov 2016),0.0,22.2,23.2,0.0,22.75,-0.075,0,0,0,2016-11-16
2016-02-24,X (Nov 2016),0.0,21.55,24.9,0.0,23.225,0.475,0,0,0,2016-11-16
2016-02-25,X (Nov 2016),0.0,20.65,24.45,0.0,21.525,-1.7,0,0,0,2016-11-16
2016-02-26,X (Nov 2016),0.0,20.05,23.25,0.0,21.65,0.125,0,0,0,2016-11-16
2016-02-29,X (Nov 2016),0.0,22.0,23.0,0.0,22.5,0.85,0,0,0,2016-11-16
2016-03-01,X (Nov 2016),23.0,23.0,22.95,23.0,22.525,0.025,1,0,1,2016-11-16
2016-03-02,X (Nov 2016),22.1,22.1,21.9,21.9,21.875,-0.65,2,0,2,2016-11-16
2016-03-03,X (Nov 2016),21.8,21.85,21.55,21.8,21.475,-0.4,2,0,3,2016-11-16
2016-03-04,X (Nov 2016),21.53,21.53,21.53,21.53,21.4,-0.075,1,0,4,2016-11-16
2016-03-07,X (Nov 2016),21.7,21.7,21.42,21.5,20.65,-0.75,33,0,23,2016-11-16
2016-03-08,X (Nov 2016),21.55,21.85,21.54,21.85,21.8,1.15,110,0,129,2016-11-16
2016-03-09,X (Nov 2016),21.95,21.95,21.8,21.95,21.725,-0.075,2,0,131,2016-11-16
2016-03-10,X (Nov 2016),21.6,22.1,21.5,22.1,21.7,-0.025,18,0,145,2016-11-16
2016-03-11,X (Nov 2016),21.63,21.63,21.15,21.25,21.275,-0.425,74,0,212,2016-11-16
2016-03-14,X (Nov 2016),21.37,21.37,21.0,21.13,21.2,-0.075,23,0,231,2016-11-16
2016-03-15,X (Nov 2016),21.07,21.37,21.07,21.36,21.2,0.0,35,0,261,2016-11-16
2016-03-16,X (Nov 2016),21.5,21.52,20.95,21.1,21.15,-0.05,33,0,268,2016-11-16
2016-03-17,X (Nov 2016),21.28,21.28,20.74,20.76,20.875,-0.275,40,0,289,2016-11-16
2016-03-18,X (Nov 2016),20.78,20.95,20.72,20.75,20.9,0.025,31,0,302,2016-11-16
2016-03-21,X (Nov 2016),20.75,21.04,20.7,20.7,20.7,-0.2,190,0,377,2016-11-16
2016-03-22,X (Nov 2016),20.65,20.85,20.65,20.8,20.7,0.0,21,0,390,2016-11-16
2016-03-23,X (Nov 2016),20.8,21.05,20.7,20.95,21.075,0.375,40,0,406,2016-11-16
2016-03-24,X (Nov 2016),21.1,21.4,21.0,21.0,21.0,-0.075,44,0,434,2016-11-16
2016-03-28,X (Nov 2016),20.95,21.05,20.82,20.85,20.875,-0.125,90,0,458,2016-11-16
2016-03-29,X (Nov 2016),20.85,21.0,20.35,20.36,20.375,-0.5,90,0,450,2016-11-16
2016-03-30,X (Nov 2016),20.28,20.35,20.05,20.12,20.1,-0.275,130,0,405,2016-11-16
2016-03-31,X (Nov 2016),20.09,20.25,20.05,20.15,20.125,0.025,170,0,447,2016-11-16
2016-04-01,X (Nov 2016),20.4,20.45,19.9,19.9,19.875,-0.25,63,0,444,2016-11-16
2016-04-04,X (Nov 2016),19.94,20.1,19.8,20.1,20.15,0.275,289,0,555,2016-11-16
2016-04-05,X (Nov 2016),20.2,20.65,20.15,20.5,20.5,0.35,752,0,1024,2016-11-16
2016-04-06,X (Nov 2016),20.48,20.63,20.03,20.05,20.05,-0.45,211,0,1144,2016-11-16
2016-04-07,X (Nov 2016),20.05,21.04,20.05,20.8,20.825,0.775,1077,0,1596,2016-11-16
2016-04-08,X (Nov 2016),20.84,20.87,20.49,20.71,20.675,-0.15,782,0,1934,2016-11-16
2016-04-11,X (Nov 2016),20.7,20.97,20.5,20.95,20.975,0.3,416,0,2137,2016-11-16
2016-04-12,X (Nov 2016),21.0,21.24,20.6,20.7,20.725,-0.25,450,0,2297,2016-11-16
2016-04-13,X (Nov 2016),20.5,20.75,20.33,20.44,20.45,-0.275,374,0,2446,2016-11-16
2016-04-14,X (Nov 2016),20.45,20.55,20.25,20.48,20.375,-0.075,376,0,2552,2016-11-16
2016-04-15,X (Nov 2016),20.4,20.5,20.3,20.35,20.35,-0.025,181,0,2528,2016-11-16
2016-04-18,X (Nov 2016),20.45,20.6,19.75,19.8,19.825,-0.525,551,0,2609,2016-11-16
