Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2006-10-20,H (Mar 07),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2007-03-21
2006-10-23,H (Mar 07),0.0,0.0,0.0,0.0,150.3,150.3,0,0,0,2007-03-21
2006-10-24,H (Mar 07),151.6,151.6,151.6,151.6,150.1,-0.2,500,0,500,2007-03-21
2006-10-25,H (Mar 07),148.7,149.2,148.7,149.2,149.9,-0.2,20,0,520,2007-03-21
2006-10-26,H (Mar 07),0.0,0.0,0.0,0.0,149.6,-0.3,0,0,520,2007-03-21
2006-10-27,H (Mar 07),149.9,149.9,149.9,149.9,148.5,-1.1,1,0,521,2007-03-21
2006-10-30,H (Mar 07),0.0,0.0,0.0,0.0,146.6,-1.9,0,0,521,2007-03-21
2006-10-31,H (Mar 07),0.0,0.0,0.0,0.0,146.1,-0.5,0,0,521,2007-03-21
2006-11-01,H (Mar 07),0.0,0.0,0.0,0.0,144.9,-1.2,0,0,521,2007-03-21
2006-11-02,H (Mar 07),0.0,0.0,0.0,0.0,145.1,0.2,0,0,521,2007-03-21
2006-11-03,H (Mar 07),0.0,0.0,0.0,0.0,144.6,-0.5,0,0,521,2007-03-21
2006-11-06,H (Mar 07),143.3,143.3,142.7,142.7,142.8,-1.8,20,0,541,2007-03-21
2006-11-07,H (Mar 07),141.9,141.9,141.4,141.5,140.6,-2.2,22,0,563,2007-03-21
2006-11-08,H (Mar 07),0.0,0.0,0.0,0.0,139.4,-1.2,0,0,563,2007-03-21
2006-11-09,H (Mar 07),0.0,0.0,0.0,0.0,139.3,-0.1,0,0,563,2007-03-21
2006-11-10,H (Mar 07),0.0,0.0,0.0,0.0,137.5,-1.8,0,0,563,2007-03-21
2006-11-13,H (Mar 07),0.0,0.0,0.0,0.0,137.0,-0.5,0,0,563,2007-03-21
2006-11-14,H (Mar 07),136.0,136.0,136.0,136.0,136.5,-0.5,10,0,573,2007-03-21
2006-11-15,H (Mar 07),135.5,135.5,135.5,135.5,135.4,-1.1,10,0,583,2007-03-21
2006-11-16,H (Mar 07),134.3,134.3,134.3,134.3,133.8,-1.6,18,0,593,2007-03-21
2006-11-17,H (Mar 07),134.0,134.0,134.0,134.0,134.4,0.6,10,0,603,2007-03-21
2006-11-20,H (Mar 07),133.5,133.5,133.4,133.5,134.3,-0.1,35,0,638,2007-03-21
2006-11-21,H (Mar 07),134.5,135.0,134.5,135.0,135.0,0.7,30,0,668,2007-03-21
2006-11-22,H (Mar 07),135.2,137.2,135.2,137.2,137.3,2.3,44,0,712,2007-03-21
2006-11-24,H (Mar 07),137.9,141.0,137.9,141.0,140.0,2.7,529,0,1208,2007-03-21
2006-11-27,H (Mar 07),142.5,143.7,142.5,143.7,143.2,3.2,12,0,1200,2007-03-21
2006-11-28,H (Mar 07),144.3,144.7,141.0,141.0,141.5,-1.7,99,0,1219,2007-03-21
2006-11-29,H (Mar 07),139.9,139.9,139.3,139.3,138.9,-2.6,11,0,1199,2007-03-21
2006-11-30,H (Mar 07),138.3,138.3,138.3,138.3,138.3,-0.6,1,0,1200,2007-03-21
2006-12-01,H (Mar 07),139.1,140.2,137.5,140.2,139.5,1.2,72,0,1247,2007-03-21
2006-12-04,H (Mar 07),138.5,138.5,138.5,138.5,138.1,-1.4,10,0,1232,2007-03-21
2006-12-05,H (Mar 07),136.95,137.0,136.95,137.0,136.7,-1.4,108,0,1333,2007-03-21
2006-12-06,H (Mar 07),136.5,137.0,136.5,137.0,136.8,0.1,30,0,1363,2007-03-21
2006-12-07,H (Mar 07),137.4,137.9,137.0,137.9,138.2,1.4,1461,0,2648,2007-03-21
2006-12-08,H (Mar 07),137.1,137.6,137.1,137.1,137.3,-0.9,1193,0,3824,2007-03-21
2006-12-11,H (Mar 07),138.2,138.2,137.0,137.0,136.5,-0.8,33,0,3830,2007-03-21
2006-12-12,H (Mar 07),137.5,140.7,137.2,139.5,140.0,3.5,354,0,4139,2007-03-21
2006-12-13,H (Mar 07),0.0,0.0,0.0,0.0,138.9,-1.1,0,0,4041,2007-03-21
2006-12-14,H (Mar 07),137.0,138.7,137.0,138.7,138.5,-0.4,146,0,4071,2007-03-21
2006-12-15,H (Mar 07),139.3,140.0,139.3,140.0,140.2,1.7,2020,0,6081,2007-03-21
2006-12-18,H (Mar 07),0.0,0.0,0.0,0.0,140.2,0.0,0,0,6061,2007-03-21
2006-12-19,H (Mar 07),140.2,140.2,140.2,140.2,139.0,-1.2,1756,0,7732,2007-03-21
2006-12-20,H (Mar 07),140.2,140.2,139.4,139.4,139.2,0.2,49,0,7679,2007-03-21
2006-12-21,H (Mar 07),139.5,140.9,139.5,140.9,140.5,1.3,7,0,7689,2007-03-21
2006-12-22,H (Mar 07),141.5,142.8,141.5,142.8,142.5,2.0,35,0,7717,2007-03-21
2006-12-26,H (Mar 07),141.1,141.1,139.0,139.0,138.7,-3.8,135,0,7798,2007-03-21
2006-12-27,H (Mar 07),139.0,139.35,138.0,138.0,137.9,-0.8,16,0,7782,2007-03-21
2006-12-28,H (Mar 07),138.6,139.5,138.6,139.5,139.3,1.4,45,0,7827,2007-03-21
2006-12-29,H (Mar 07),139.8,140.5,139.8,140.0,140.6,1.3,51,0,7847,2007-03-21
2007-01-03,H (Mar 07),0.0,0.0,0.0,0.0,140.6,0.0,0,0,7858,2007-03-21
2007-01-04,H (Mar 07),138.4,138.5,136.1,136.1,136.6,-2.9,108,0,7941,2007-03-21
2007-01-05,H (Mar 07),137.1,139.5,137.0,138.5,138.3,1.7,45,0,7971,2007-03-21
2007-01-08,H (Mar 07),139.1,140.5,139.1,140.3,139.3,1.0,308,0,8210,2007-03-21
2007-01-09,H (Mar 07),139.9,139.9,138.0,138.2,138.8,-0.5,552,0,8728,2007-03-21
2007-01-10,H (Mar 07),139.3,139.3,139.0,139.0,139.0,0.2,3,0,8737,2007-03-21
2007-01-11,H (Mar 07),137.5,137.5,133.8,134.0,134.4,-4.6,78,0,8769,2007-03-21
2007-01-12,H (Mar 07),132.8,133.6,131.6,131.7,131.8,-2.6,1218,0,9927,2007-03-21
2007-01-16,H (Mar 07),132.7,132.7,128.5,128.9,129.1,-2.7,50,0,8913,2007-03-21
2007-01-17,H (Mar 07),129.0,129.9,128.6,129.0,129.0,-0.1,59,0,8970,2007-03-21
2007-01-18,H (Mar 07),130.4,130.4,128.6,129.0,129.0,0.0,40,0,8984,2007-03-21
2007-01-19,H (Mar 07),128.0,128.0,128.0,128.0,127.8,-1.2,21,0,8956,2007-03-21
2007-01-22,H (Mar 07),129.0,130.6,128.5,129.0,128.8,1.0,205,0,9061,2007-03-21
2007-01-23,H (Mar 07),129.0,129.0,126.4,126.4,125.8,-3.0,39,0,9057,2007-03-21
2007-01-24,H (Mar 07),125.0,126.5,125.0,125.0,125.1,-0.7,524,0,9384,2007-03-21
2007-01-25,H (Mar 07),126.2,128.8,125.8,127.9,127.8,2.7,94,0,9402,2007-03-21
2007-01-26,H (Mar 07),128.0,129.5,127.2,127.3,127.8,0.0,197,0,9520,2007-03-21
2007-01-29,H (Mar 07),127.7,128.6,126.6,128.1,128.1,0.3,78,0,9028,2007-03-21
2007-01-30,H (Mar 07),128.6,128.6,126.0,126.1,126.4,-1.7,116,0,9097,2007-03-21
2007-01-31,H (Mar 07),127.0,127.5,123.0,123.5,123.5,-2.9,233,0,8999,2007-03-21
2007-02-01,H (Mar 07),123.1,123.2,122.3,122.4,122.7,-0.8,39,0,9005,2007-03-21
2007-02-02,H (Mar 07),122.9,123.1,122.0,122.5,122.4,-0.3,214,0,9189,2007-03-21
2007-02-05,H (Mar 07),122.2,123.2,121.5,122.4,122.8,0.4,99,0,9261,2007-03-21
2007-02-06,H (Mar 07),122.5,123.5,120.5,120.5,120.3,-2.5,294,0,9365,2007-03-21
