Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2010-07-13,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-14,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-15,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-16,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-19,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-20,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-21,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-22,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-23,H (Mar 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-03-16
2010-07-26,H (Mar 11),32.4,32.4,32.3,32.3,32.4,32.4,3,0,3,2011-03-16
2010-07-27,H (Mar 11),32.2,32.2,31.45,31.55,31.55,-0.85,10,0,13,2011-03-16
2010-07-28,H (Mar 11),31.7,31.7,31.4,31.5,31.4,-0.15,10,0,19,2011-03-16
2010-07-29,H (Mar 11),31.0,31.65,31.0,31.45,31.5,0.1,29,0,37,2011-03-16
2010-07-30,H (Mar 11),31.75,31.75,31.4,31.4,31.45,-0.05,10,0,40,2011-03-16
2010-08-02,H (Mar 11),31.05,31.05,30.55,30.55,30.55,-0.9,52,0,77,2011-03-16
2010-08-03,H (Mar 11),30.77,30.77,30.65,30.65,30.7,0.15,37,0,95,2011-03-16
2010-08-04,H (Mar 11),30.65,30.7,30.55,30.65,30.65,-0.05,12,0,102,2011-03-16
2010-08-05,H (Mar 11),30.95,30.95,30.8,30.8,30.8,0.15,15,0,108,2011-03-16
2010-08-06,H (Mar 11),31.15,31.55,31.0,31.0,31.05,0.25,54,0,129,2011-03-16
2010-08-09,H (Mar 11),31.0,31.05,30.9,30.95,30.95,-0.1,17,0,134,2011-03-16
2010-08-10,H (Mar 11),31.15,31.4,31.05,31.05,31.1,0.15,18,0,136,2011-03-16
2010-08-11,H (Mar 11),31.7,32.05,31.6,32.05,32.15,1.05,47,0,131,2011-03-16
2010-08-12,H (Mar 11),32.5,32.5,32.15,32.25,32.25,0.1,25,0,137,2011-03-16
2010-08-13,H (Mar 11),32.3,32.6,32.3,32.6,32.55,0.3,14,0,140,2011-03-16
2010-08-16,H (Mar 11),32.75,32.75,32.15,32.2,32.3,-0.25,65,0,150,2011-03-16
2010-08-17,H (Mar 11),31.95,32.0,31.75,32.0,32.0,-0.3,26,0,156,2011-03-16
2010-08-18,H (Mar 11),32.1,32.2,31.9,32.2,32.15,0.15,116,0,213,2011-03-16
2010-08-19,H (Mar 11),32.25,32.85,32.2,32.85,32.85,0.7,76,0,188,2011-03-16
2010-08-20,H (Mar 11),32.8,32.95,32.75,32.8,32.8,-0.05,37,0,191,2011-03-16
2010-08-23,H (Mar 11),32.65,33.15,32.6,33.15,33.15,0.35,84,0,199,2011-03-16
2010-08-24,H (Mar 11),33.55,34.05,33.4,34.0,33.95,0.8,97,0,213,2011-03-16
2010-08-25,H (Mar 11),34.05,34.35,33.3,33.3,33.3,-0.65,134,0,226,2011-03-16
2010-08-26,H (Mar 11),33.15,33.95,33.1,33.6,33.6,0.3,139,0,229,2011-03-16
2010-08-27,H (Mar 11),33.4,33.9,32.6,32.7,32.65,-0.95,104,0,244,2011-03-16
2010-08-30,H (Mar 11),32.85,33.2,32.7,33.2,33.25,0.6,78,0,260,2011-03-16
2010-08-31,H (Mar 11),33.3,33.55,33.2,33.4,33.45,0.2,121,0,330,2011-03-16
2010-09-01,H (Mar 11),33.1,33.1,32.8,32.9,32.9,-0.55,203,0,459,2011-03-16
2010-09-02,H (Mar 11),32.9,32.9,32.55,32.65,32.7,-0.2,328,26,680,2011-03-16
2010-09-03,H (Mar 11),32.2,32.45,32.05,32.1,32.15,-0.55,211,0,837,2011-03-16
2010-09-07,H (Mar 11),32.4,32.6,32.25,32.6,32.55,0.4,133,0,912,2011-03-16
2010-09-08,H (Mar 11),32.35,32.55,32.3,32.3,32.3,-0.25,126,0,982,2011-03-16
2010-09-09,H (Mar 11),32.05,32.1,31.95,32.1,32.05,-0.25,84,0,1013,2011-03-16
2010-09-10,H (Mar 11),32.05,32.1,31.85,32.0,32.05,0.0,186,38,1067,2011-03-16
2010-09-13,H (Mar 11),31.85,31.85,31.4,31.5,31.45,-0.6,292,82,1138,2011-03-16
2010-09-14,H (Mar 11),31.6,31.65,31.1,31.3,31.35,-0.1,283,0,1198,2011-03-16
2010-09-15,H (Mar 11),31.6,31.7,31.15,31.3,31.3,-0.05,579,91,1332,2011-03-16
2010-09-16,H (Mar 11),31.4,31.55,31.3,31.35,31.4,0.1,256,0,1544,2011-03-16
2010-09-17,H (Mar 11),31.3,31.6,31.3,31.5,31.55,0.15,557,0,2006,2011-03-16
2010-09-20,H (Mar 11),31.5,31.55,31.1,31.35,31.35,-0.2,307,91,2028,2011-03-16
2010-09-21,H (Mar 11),31.3,31.4,31.1,31.35,31.4,0.05,259,0,2176,2011-03-16
2010-09-22,H (Mar 11),31.45,31.7,31.2,31.65,31.65,0.25,279,0,2332,2011-03-16
2010-09-23,H (Mar 11),31.82,32.1,31.6,32.05,32.1,0.45,521,0,2697,2011-03-16
2010-09-24,H (Mar 11),31.7,31.7,31.35,31.5,31.55,-0.55,374,0,2892,2011-03-16
2010-09-27,H (Mar 11),31.55,31.55,31.4,31.5,31.55,0.0,244,0,2939,2011-03-16
2010-09-28,H (Mar 11),31.55,31.8,31.3,31.45,31.45,-0.1,298,0,2991,2011-03-16
2010-09-29,H (Mar 11),31.5,31.8,31.45,31.7,31.75,0.3,344,0,3164,2011-03-16
2010-09-30,H (Mar 11),31.53,32.3,31.5,32.2,32.25,0.5,253,91,3092,2011-03-16
2010-10-01,H (Mar 11),32.0,32.35,31.9,32.0,32.0,-0.25,329,0,3186,2011-03-16
2010-10-04,H (Mar 11),32.05,32.45,31.95,32.25,32.25,0.25,274,0,3304,2011-03-16
2010-10-05,H (Mar 11),31.85,32.0,31.5,31.6,31.65,-0.6,332,0,3486,2011-03-16
2010-10-06,H (Mar 11),31.6,31.75,31.45,31.65,31.7,0.05,638,0,3961,2011-03-16
2010-10-07,H (Mar 11),31.1,31.9,31.05,31.65,31.65,-0.05,959,90,4640,2011-03-16
2010-10-08,H (Mar 11),31.61,31.7,31.3,31.45,31.4,-0.25,417,0,4781,2011-03-16
2010-10-11,H (Mar 11),31.35,31.35,30.8,30.8,30.85,-0.55,806,0,5231,2011-03-16
2010-10-12,H (Mar 11),30.95,31.15,30.05,30.35,30.4,-0.45,840,135,5689,2011-03-16
2010-10-13,H (Mar 11),30.05,30.05,29.3,29.6,29.65,-0.75,1656,0,6741,2011-03-16
2010-10-14,H (Mar 11),29.7,30.25,29.55,30.05,30.05,0.4,1236,0,7484,2011-03-16
2010-10-15,H (Mar 11),29.9,30.5,29.75,29.75,29.8,-0.25,690,0,7606,2011-03-16
2010-10-18,H (Mar 11),29.95,29.95,29.33,29.55,29.55,-0.25,629,0,7819,2011-03-16
2010-10-19,H (Mar 11),30.1,30.6,29.75,29.95,29.95,0.4,659,0,7983,2011-03-16
