Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2006-01-20,H (Mar 06),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2006-03-22
2006-01-23,H (Mar 06),0.0,0.0,0.0,0.0,142.8,142.8,0,0,0,2006-03-22
2006-01-24,H (Mar 06),141.0,141.6,139.8,140.5,140.2,-2.6,14,0,14,2006-03-22
2006-01-25,H (Mar 06),137.9,139.5,137.9,139.5,138.2,-2.0,202,0,215,2006-03-22
2006-01-26,H (Mar 06),137.8,137.8,137.5,137.8,136.8,-1.4,8,0,224,2006-03-22
2006-01-27,H (Mar 06),134.0,134.0,133.5,134.0,133.5,-3.3,10,0,228,2006-03-22
2006-01-30,H (Mar 06),133.6,134.0,132.6,133.0,132.1,-1.4,15,0,233,2006-03-22
2006-01-31,H (Mar 06),131.3,132.4,131.0,131.0,131.9,-0.2,210,0,435,2006-03-22
2006-02-01,H (Mar 06),130.3,131.0,130.3,131.0,131.4,-0.5,21,0,456,2006-03-22
2006-02-02,H (Mar 06),132.5,132.8,132.5,132.8,132.3,0.9,16,0,450,2006-03-22
2006-02-03,H (Mar 06),133.3,133.3,130.7,131.8,131.7,-0.6,28,0,465,2006-03-22
2006-02-06,H (Mar 06),131.0,132.0,131.0,132.0,132.3,0.6,8,0,463,2006-03-22
2006-02-07,H (Mar 06),133.0,133.2,133.0,133.0,132.9,0.6,11,0,474,2006-03-22
2006-02-08,H (Mar 06),131.8,131.8,130.0,130.5,130.5,-2.4,19,0,474,2006-03-22
2006-02-09,H (Mar 06),130.0,130.0,128.0,128.5,128.9,-1.6,8,0,464,2006-03-22
2006-02-10,H (Mar 06),130.0,130.8,128.0,128.0,128.5,-0.4,22,0,475,2006-03-22
2006-02-13,H (Mar 06),129.0,131.5,129.0,131.5,130.7,2.2,30,0,471,2006-03-22
2006-02-14,H (Mar 06),132.2,132.2,129.0,129.0,129.3,-1.4,16,0,486,2006-03-22
2006-02-15,H (Mar 06),130.0,131.2,129.5,131.1,129.9,0.6,278,0,733,2006-03-22
2006-02-16,H (Mar 06),129.8,129.8,127.0,127.1,127.4,-2.5,102,0,815,2006-03-22
2006-02-17,H (Mar 06),128.2,128.2,126.5,126.5,126.0,-1.4,31,0,810,2006-03-22
2006-02-21,H (Mar 06),124.8,125.5,124.3,125.0,124.4,-1.6,32,0,837,2006-03-22
2006-02-22,H (Mar 06),123.4,123.4,122.0,122.0,121.9,-2.5,30,0,843,2006-03-22
2006-02-23,H (Mar 06),122.8,122.9,122.8,122.8,122.0,0.1,62,0,872,2006-03-22
2006-02-24,H (Mar 06),122.0,128.0,121.0,121.0,121.0,-1.0,38,0,898,2006-03-22
2006-02-27,H (Mar 06),119.9,120.0,119.5,119.7,119.6,-1.4,72,0,909,2006-03-22
2006-02-28,H (Mar 06),120.2,122.5,119.1,122.0,121.9,2.3,490,0,1334,2006-03-22
2006-03-01,H (Mar 06),121.7,121.7,120.4,121.2,120.5,-1.4,117,0,1176,2006-03-22
2006-03-02,H (Mar 06),121.1,122.1,121.0,121.0,120.7,0.2,44,0,1200,2006-03-22
2006-03-03,H (Mar 06),121.0,121.0,120.0,121.0,121.1,0.4,31,0,1222,2006-03-22
2006-03-06,H (Mar 06),122.0,123.9,122.0,123.7,123.4,2.3,48,0,1239,2006-03-22
2006-03-07,H (Mar 06),124.0,125.7,123.4,125.5,124.4,1.0,62,0,868,2006-03-22
2006-03-08,H (Mar 06),125.1,125.5,121.4,122.9,122.5,-1.9,51,0,874,2006-03-22
2006-03-09,H (Mar 06),123.6,123.6,123.0,123.0,123.8,1.3,8,0,875,2006-03-22
2006-03-10,H (Mar 06),122.9,122.9,122.2,122.2,122.1,-1.7,17,0,878,2006-03-22
2006-03-13,H (Mar 06),121.2,121.2,117.8,118.8,118.8,-3.3,56,0,878,2006-03-22
2006-03-14,H (Mar 06),118.0,118.1,115.0,115.5,115.1,-3.7,90,0,886,2006-03-22
2006-03-15,H (Mar 06),115.7,115.7,114.4,114.8,114.8,-0.3,18,0,857,2006-03-22
2006-03-16,H (Mar 06),114.0,115.0,114.0,114.8,114.5,-0.3,10,0,857,2006-03-22
2006-03-17,H (Mar 06),115.0,117.2,115.0,117.2,116.6,2.1,15,0,858,2006-03-22
2006-03-20,H (Mar 06),116.0,116.5,108.0,114.25,115.0,-1.6,332,0,1014,2006-03-22
2006-03-21,H (Mar 06),116.4,116.4,112.1,115.0,115.3,0.3,73,0,729,2006-03-22
2006-03-22,H (Mar 06),0.0,0.0,0.0,0.0,111.45,-3.85,0,0,611,2006-03-22
