Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2011-04-25,Z (Dec 11),0.0,0.0,0.0,0.0,24.6,0.0,0,0,0,2011-12-21
2011-04-26,Z (Dec 11),24.2,24.2,23.15,23.35,23.35,-1.25,3252,0,2901,2011-12-21
2011-04-27,Z (Dec 11),23.35,23.45,23.0,23.17,23.15,-0.2,4670,0,6918,2011-12-21
2011-04-28,Z (Dec 11),23.17,23.25,23.05,23.05,23.05,-0.1,4226,0,10739,2011-12-21
2011-04-29,Z (Dec 11),22.97,23.05,22.88,22.9,22.9,-0.15,3293,0,12325,2011-12-21
2011-05-02,Z (Dec 11),22.6,23.25,22.6,23.2,23.2,0.3,1593,0,13425,2011-12-21
2011-05-03,Z (Dec 11),23.23,23.45,23.15,23.33,23.35,0.15,1248,0,14239,2011-12-21
2011-05-04,Z (Dec 11),23.24,23.65,23.2,23.4,23.4,0.05,732,0,14760,2011-12-21
2011-05-05,Z (Dec 11),23.64,23.7,23.35,23.5,23.55,0.15,722,0,15199,2011-12-21
2011-05-06,Z (Dec 11),23.48,23.6,23.0,23.42,23.45,-0.1,1104,0,15697,2011-12-21
2011-05-09,Z (Dec 11),23.44,23.51,23.04,23.05,23.05,-0.4,514,0,15904,2011-12-21
2011-05-10,Z (Dec 11),22.99,23.07,22.55,22.6,22.6,-0.45,901,0,16433,2011-12-21
2011-05-11,Z (Dec 11),22.68,23.25,22.68,22.85,22.85,0.25,645,0,16795,2011-12-21
2011-05-12,Z (Dec 11),23.11,23.2,22.6,22.6,22.65,-0.2,1165,0,17604,2011-12-21
2011-05-13,Z (Dec 11),22.7,23.15,22.63,22.85,22.85,0.2,986,0,18280,2011-12-21
2011-05-16,Z (Dec 11),23.15,23.15,22.7,23.0,23.0,0.15,582,0,18550,2011-12-21
2011-05-17,Z (Dec 11),23.2,23.35,22.91,22.97,22.95,-0.05,584,0,18791,2011-12-21
2011-05-18,Z (Dec 11),23.0,23.0,22.6,22.7,22.75,-0.2,1225,0,18840,2011-12-21
2011-05-19,Z (Dec 11),22.77,22.9,22.65,22.85,22.9,0.15,1088,0,19239,2011-12-21
2011-05-20,Z (Dec 11),22.95,23.45,22.87,23.4,23.45,0.55,1115,0,19801,2011-12-21
2011-05-23,Z (Dec 11),23.55,23.95,23.4,23.7,23.75,0.3,686,0,19899,2011-12-21
2011-05-24,Z (Dec 11),23.7,23.7,23.4,23.65,23.7,-0.05,1489,12,20553,2011-12-21
2011-05-25,Z (Dec 11),23.6,23.75,23.35,23.55,23.6,-0.1,2226,0,21805,2011-12-21
2011-05-26,Z (Dec 11),23.4,23.6,23.05,23.15,23.2,-0.4,2718,0,23007,2011-12-21
2011-05-27,Z (Dec 11),23.02,23.15,22.65,22.8,22.85,-0.35,1736,53,23237,2011-12-21
2011-05-31,Z (Dec 11),22.45,22.65,22.35,22.45,22.45,-0.4,1504,0,23225,2011-12-21
2011-06-01,Z (Dec 11),22.41,23.08,22.31,23.05,23.1,0.65,2486,0,24258,2011-12-21
2011-06-02,Z (Dec 11),22.95,23.2,22.85,23.0,23.05,-0.05,1370,27,24632,2011-12-21
2011-06-03,Z (Dec 11),23.3,23.45,22.83,23.15,23.2,0.15,1393,0,24961,2011-12-21
2011-06-06,Z (Dec 11),23.09,23.45,22.95,23.4,23.45,0.25,2704,0,25944,2011-12-21
2011-06-07,Z (Dec 11),23.25,23.4,22.95,23.25,23.3,-0.15,3144,0,27272,2011-12-21
2011-06-08,Z (Dec 11),23.4,23.45,23.0,23.35,23.4,0.1,2645,0,28328,2011-12-21
2011-06-09,Z (Dec 11),23.09,23.17,22.77,23.0,23.0,-0.4,1046,0,28764,2011-12-21
2011-06-10,Z (Dec 11),23.0,23.5,22.93,23.35,23.4,0.4,1942,59,29388,2011-12-21
2011-06-13,Z (Dec 11),23.45,23.75,23.05,23.5,23.5,0.1,1347,0,29895,2011-12-21
2011-06-14,Z (Dec 11),23.31,23.31,22.8,22.93,22.9,-0.6,9887,0,34361,2011-12-21
2011-06-15,Z (Dec 11),23.1,23.81,23.06,23.75,23.75,0.85,2970,0,34458,2011-12-21
2011-06-16,Z (Dec 11),23.87,25.2,23.68,24.48,24.45,0.7,2848,0,34823,2011-12-21
2011-06-17,Z (Dec 11),24.45,24.6,23.95,24.25,24.25,-0.2,3371,0,35786,2011-12-21
