Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2012-02-09,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-10,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-13,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-14,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-15,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-16,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-17,X (Nov 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-11-21
2012-02-21,X (Nov 12),0.0,0.0,0.0,0.0,30.45,30.45,0,0,0,2012-11-21
2012-02-22,X (Nov 12),0.0,0.0,0.0,0.0,30.5,0.05,0,0,0,2012-11-21
2012-02-23,X (Nov 12),0.0,0.0,0.0,0.0,29.4,-1.1,0,0,0,2012-11-21
2012-02-24,X (Nov 12),0.0,0.0,0.0,0.0,29.65,0.25,0,0,0,2012-11-21
2012-02-27,X (Nov 12),28.85,29.81,28.85,29.81,29.75,0.1,5,0,5,2012-11-21
2012-02-28,X (Nov 12),29.7,29.7,29.45,29.52,29.7,-0.05,21,0,16,2012-11-21
2012-02-29,X (Nov 12),29.21,29.4,28.75,29.32,29.45,-0.25,48,0,39,2012-11-21
2012-03-01,X (Nov 12),29.57,29.57,28.64,28.64,28.6,-0.85,122,0,129,2012-11-21
2012-03-02,X (Nov 12),28.9,29.15,28.9,29.15,29.1,0.5,447,0,533,2012-11-21
2012-03-05,X (Nov 12),29.14,29.25,29.0,29.25,29.2,0.1,196,0,671,2012-11-21
2012-03-06,X (Nov 12),29.45,29.91,29.45,29.6,29.75,0.55,253,0,717,2012-11-21
2012-03-07,X (Nov 12),29.23,29.45,29.2,29.3,29.25,-0.5,194,0,795,2012-11-21
2012-03-08,X (Nov 12),29.06,29.06,28.65,28.65,28.85,-0.4,125,0,885,2012-11-21
2012-03-09,X (Nov 12),28.5,28.86,28.5,28.6,28.5,-0.35,320,0,1143,2012-11-21
