Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2011-09-19,M (Jun 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-06-20
2011-09-20,M (Jun 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-06-20
2011-09-21,M (Jun 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-06-20
2011-09-22,M (Jun 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-06-20
2011-09-23,M (Jun 12),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2012-06-20
2011-09-26,M (Jun 12),0.0,0.0,0.0,0.0,32.5,32.5,0,0,0,2012-06-20
2011-09-27,M (Jun 12),0.0,0.0,0.0,0.0,32.05,-0.45,0,0,0,2012-06-20
2011-09-28,M (Jun 12),0.0,0.0,0.0,0.0,32.5,0.45,0,0,0,2012-06-20
2011-09-29,M (Jun 12),0.0,0.0,0.0,0.0,33.45,0.95,0,0,0,2012-06-20
2011-09-30,M (Jun 12),0.0,0.0,0.0,0.0,32.85,-0.6,0,0,0,2012-06-20
2011-10-03,M (Jun 12),0.0,0.0,0.0,0.0,34.05,1.2,0,0,0,2012-06-20
2011-10-04,M (Jun 12),0.0,0.0,0.0,0.0,34.35,0.3,0,0,0,2012-06-20
2011-10-05,M (Jun 12),0.0,0.0,0.0,0.0,32.95,-1.4,0,0,0,2012-06-20
2011-10-06,M (Jun 12),0.0,0.0,0.0,0.0,33.0,0.05,0,0,0,2012-06-20
2011-10-07,M (Jun 12),0.0,0.0,0.0,0.0,33.25,0.25,0,0,0,2012-06-20
2011-10-10,M (Jun 12),0.0,0.0,0.0,0.0,32.65,-0.6,0,0,0,2012-06-20
2011-10-11,M (Jun 12),0.0,0.0,0.0,0.0,32.55,-0.1,0,0,0,2012-06-20
2011-10-12,M (Jun 12),0.0,0.0,0.0,0.0,31.75,-0.8,0,0,0,2012-06-20
2011-10-13,M (Jun 12),0.0,0.0,0.0,0.0,31.25,-0.5,0,0,0,2012-06-20
2011-10-14,M (Jun 12),0.0,0.0,0.0,0.0,30.45,-0.8,0,0,0,2012-06-20
2011-10-17,M (Jun 12),0.0,0.0,0.0,0.0,30.75,0.3,0,0,0,2012-06-20
2011-10-18,M (Jun 12),0.0,0.0,0.0,0.0,31.05,0.3,0,0,0,2012-06-20
2011-10-19,M (Jun 12),0.0,0.0,0.0,0.0,31.7,0.65,0,0,0,2012-06-20
2011-10-20,M (Jun 12),31.8,32.0,31.55,31.65,31.65,-0.05,36,0,15,2012-06-20
2011-10-21,M (Jun 12),31.6,31.6,30.95,30.95,30.7,-0.95,2,0,16,2012-06-20
2011-10-24,M (Jun 12),30.55,30.55,30.35,30.35,30.2,-0.5,5,0,16,2012-06-20
2011-10-25,M (Jun 12),30.35,30.72,30.35,30.7,30.75,0.55,5,0,17,2012-06-20
2011-10-26,M (Jun 12),30.75,30.75,30.75,30.75,29.9,-0.85,2,0,17,2012-06-20
2011-10-27,M (Jun 12),28.75,28.75,27.75,27.75,27.65,-2.25,36,0,25,2012-06-20
2011-10-28,M (Jun 12),27.5,27.5,27.5,27.5,27.55,-0.1,1,0,26,2012-06-20
2011-10-31,M (Jun 12),27.6,28.7,27.6,28.7,28.8,1.25,20,0,38,2012-06-20
2011-11-01,M (Jun 12),30.38,30.93,30.25,30.6,30.55,1.75,21,0,46,2012-06-20
2011-11-02,M (Jun 12),30.5,30.61,30.25,30.6,30.4,-0.15,8,0,45,2012-06-20
2011-11-03,M (Jun 12),30.5,30.5,30.1,30.1,29.95,-0.45,3,0,44,2012-06-20
2011-11-04,M (Jun 12),30.55,30.55,30.2,30.25,30.25,0.3,10,0,53,2012-06-20
2011-11-07,M (Jun 12),30.7,30.7,30.2,30.2,30.25,0.0,16,0,60,2012-06-20
2011-11-08,M (Jun 12),30.15,30.15,29.7,29.7,29.75,-0.5,19,0,62,2012-06-20
2011-11-09,M (Jun 12),30.89,31.9,30.6,31.75,31.75,2.0,80,0,109,2012-06-20
2011-11-10,M (Jun 12),31.1,31.4,31.1,31.3,31.15,-0.6,5,0,110,2012-06-20
2011-11-11,M (Jun 12),30.78,30.78,30.5,30.55,30.5,-0.65,21,0,124,2012-06-20
2011-11-14,M (Jun 12),31.1,31.25,30.8,30.8,30.9,0.4,16,0,126,2012-06-20
2011-11-15,M (Jun 12),31.1,31.45,30.95,31.0,31.05,0.15,10,0,130,2012-06-20
2011-11-16,M (Jun 12),31.25,32.05,31.05,31.95,32.0,0.95,163,0,186,2012-06-20
2011-11-17,M (Jun 12),32.0,32.85,31.95,32.65,32.6,0.6,300,0,315,2012-06-20
2011-11-18,M (Jun 12),32.4,32.6,32.24,32.55,32.6,0.0,305,0,505,2012-06-20
2011-11-21,M (Jun 12),33.25,33.45,32.9,33.2,33.25,0.65,503,0,864,2012-06-20
2011-11-22,M (Jun 12),33.16,33.65,32.99,33.05,33.05,-0.2,1036,0,1711,2012-06-20
2011-11-23,M (Jun 12),33.7,33.77,33.3,33.65,33.7,0.65,817,0,2216,2012-06-20
2011-11-25,M (Jun 12),33.85,34.2,33.1,34.2,34.15,0.45,129,0,2244,2012-06-20
2011-11-28,M (Jun 12),32.9,33.35,32.3,33.0,33.0,-1.15,517,0,2660,2012-06-20
