Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2010-05-13,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-14,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-17,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-18,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-19,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-20,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-21,F (Jan 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-01-19
2010-05-24,F (Jan 11),0.0,0.0,0.0,0.0,33.15,33.15,0,0,0,2011-01-19
2010-05-25,F (Jan 11),34.15,34.15,32.85,32.85,32.85,-0.3,67,0,39,2011-01-19
2010-05-26,F (Jan 11),31.9,32.35,31.9,32.35,32.4,-0.45,157,0,154,2011-01-19
2010-05-27,F (Jan 11),31.5,31.55,31.35,31.45,31.45,-0.95,33,0,154,2011-01-19
2010-05-28,F (Jan 11),31.25,31.6,31.2,31.5,31.55,0.1,64,0,211,2011-01-19
2010-06-01,F (Jan 11),31.0,31.8,31.0,31.8,31.85,0.3,44,0,222,2011-01-19
2010-06-02,F (Jan 11),31.69,31.8,31.35,31.35,31.35,-0.5,65,0,270,2011-01-19
2010-06-03,F (Jan 11),31.05,31.25,30.95,31.1,31.1,-0.25,64,0,329,2011-01-19
2010-06-04,F (Jan 11),31.5,32.05,31.5,32.05,32.05,0.95,38,0,350,2011-01-19
2010-06-07,F (Jan 11),31.8,32.35,31.8,32.35,32.4,0.35,45,0,388,2011-01-19
2010-06-08,F (Jan 11),32.2,32.36,32.1,32.15,32.2,-0.2,71,0,455,2011-01-19
2010-06-09,F (Jan 11),31.75,32.35,31.75,32.35,32.35,0.15,39,0,476,2011-01-19
2010-06-10,F (Jan 11),31.75,31.8,31.6,31.75,31.8,-0.55,45,0,502,2011-01-19
2010-06-11,F (Jan 11),32.05,32.05,31.6,31.6,31.6,-0.2,14,0,509,2011-01-19
2010-06-14,F (Jan 11),31.1,31.1,30.75,30.85,30.8,-0.8,41,0,505,2011-01-19
2010-06-15,F (Jan 11),30.65,30.75,30.0,30.0,30.0,-0.8,103,0,514,2011-01-19
2010-06-16,F (Jan 11),30.15,30.15,29.79,29.8,29.85,-0.15,60,0,549,2011-01-19
2010-06-17,F (Jan 11),29.8,29.95,29.53,29.55,29.55,-0.3,59,0,582,2011-01-19
2010-06-18,F (Jan 11),29.45,29.45,29.1,29.1,29.1,-0.45,59,0,593,2011-01-19
2010-06-21,F (Jan 11),28.6,29.35,28.5,29.1,29.25,0.15,66,2,610,2011-01-19
2010-06-22,F (Jan 11),28.8,29.9,28.8,29.75,29.8,0.55,63,0,628,2011-01-19
2010-06-23,F (Jan 11),29.8,30.3,29.77,30.25,30.25,0.45,42,0,623,2011-01-19
2010-06-24,F (Jan 11),30.45,31.2,30.45,31.0,31.0,0.75,141,0,712,2011-01-19
2010-06-25,F (Jan 11),31.0,31.25,30.95,31.15,31.15,0.15,136,0,804,2011-01-19
2010-06-28,F (Jan 11),31.0,31.8,31.0,31.75,31.8,0.65,135,0,854,2011-01-19
2010-06-29,F (Jan 11),32.15,34.15,32.15,34.15,34.2,2.4,240,0,951,2011-01-19
2010-06-30,F (Jan 11),34.1,34.6,33.5,34.55,34.6,0.4,246,59,1051,2011-01-19
2010-07-01,F (Jan 11),34.5,35.6,34.5,34.9,34.9,0.3,217,0,1119,2011-01-19
2010-07-02,F (Jan 11),34.4,34.94,34.1,34.85,34.85,-0.05,146,0,1178,2011-01-19
2010-07-06,F (Jan 11),33.8,34.6,33.55,34.45,34.5,-0.35,165,0,1245,2011-01-19
2010-07-07,F (Jan 11),34.35,34.35,32.9,32.9,32.95,-1.55,182,0,1247,2011-01-19
2010-07-08,F (Jan 11),32.75,33.0,32.5,32.5,32.6,-0.35,262,0,1410,2011-01-19
2010-07-09,F (Jan 11),32.7,32.8,32.25,32.45,32.35,-0.25,75,0,1431,2011-01-19
2010-07-12,F (Jan 11),32.3,32.4,32.0,32.25,32.2,-0.15,109,0,1455,2011-01-19
2010-07-13,F (Jan 11),31.9,31.9,31.5,31.75,31.8,-0.4,357,0,1679,2011-01-19
2010-07-14,F (Jan 11),32.0,32.4,31.95,32.35,32.3,0.5,244,0,1696,2011-01-19
2010-07-15,F (Jan 11),32.35,33.25,32.3,32.8,32.8,0.5,247,0,1780,2011-01-19
2010-07-16,F (Jan 11),33.15,34.4,33.15,34.2,34.2,1.4,108,0,1710,2011-01-19
2010-07-19,F (Jan 11),34.07,34.25,33.8,34.1,34.15,-0.05,176,0,1768,2011-01-19
2010-07-20,F (Jan 11),34.4,35.15,33.2,33.3,33.35,-0.8,480,45,1967,2011-01-19
2010-07-21,F (Jan 11),33.15,33.8,32.8,33.55,33.55,0.2,233,0,1980,2011-01-19
2010-07-22,F (Jan 11),33.2,33.2,32.53,32.55,32.7,-0.85,455,0,1998,2011-01-19
2010-07-23,F (Jan 11),32.85,32.85,32.3,32.45,32.45,-0.25,304,0,2044,2011-01-19
2010-07-26,F (Jan 11),32.45,32.45,31.3,31.43,31.45,-1.0,250,0,2108,2011-01-19
2010-07-27,F (Jan 11),31.35,31.35,31.05,31.25,31.2,-0.25,437,0,2203,2011-01-19
2010-07-28,F (Jan 11),31.4,31.4,30.85,30.95,30.95,-0.25,166,0,2275,2011-01-19
2010-07-29,F (Jan 11),30.8,31.2,30.5,30.95,30.95,0.0,540,0,2697,2011-01-19
2010-07-30,F (Jan 11),31.45,31.5,30.8,30.8,30.8,-0.15,68,0,2703,2011-01-19
2010-08-02,F (Jan 11),30.5,30.5,29.8,29.9,29.9,-0.9,333,0,2897,2011-01-19
2010-08-03,F (Jan 11),30.05,30.25,30.0,30.15,30.15,0.25,291,0,2990,2011-01-19
2010-08-04,F (Jan 11),30.1,30.15,29.95,30.08,30.1,-0.05,140,0,3070,2011-01-19
2010-08-05,F (Jan 11),30.5,30.5,30.14,30.25,30.25,0.15,202,0,3184,2011-01-19
2010-08-06,F (Jan 11),30.55,31.15,30.3,30.3,30.35,0.1,178,0,3206,2011-01-19
2010-08-09,F (Jan 11),30.3,30.5,30.19,30.2,30.2,-0.15,185,0,3265,2011-01-19
2010-08-10,F (Jan 11),30.55,30.83,30.3,30.39,30.4,0.2,212,0,3322,2011-01-19
2010-08-11,F (Jan 11),31.05,31.7,30.75,31.7,31.75,1.35,413,0,3535,2011-01-19
2010-08-12,F (Jan 11),32.1,32.35,31.6,31.95,31.95,0.2,260,0,3677,2011-01-19
2010-08-13,F (Jan 11),32.1,32.45,31.9,32.4,32.45,0.5,232,0,3796,2011-01-19
2010-08-16,F (Jan 11),32.6,32.7,31.85,32.15,32.15,-0.3,357,0,3990,2011-01-19
2010-08-17,F (Jan 11),31.9,32.05,31.53,32.05,32.05,-0.1,236,0,4086,2011-01-19
2010-08-18,F (Jan 11),31.85,32.25,31.8,32.2,32.25,0.2,621,80,4306,2011-01-19
