Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2006-04-21,M (Jun 06),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2006-06-21
2006-04-24,M (Jun 06),130.0,130.0,128.5,128.5,129.1,129.1,20,0,20,2006-06-21
2006-04-25,M (Jun 06),128.2,128.2,127.6,128.0,127.9,-1.2,62,0,82,2006-06-21
2006-04-26,M (Jun 06),127.2,127.2,127.0,127.0,126.6,-1.3,11,0,93,2006-06-21
2006-04-27,M (Jun 06),126.2,126.3,126.2,126.3,125.6,-1.0,10,0,93,2006-06-21
2006-04-28,M (Jun 06),126.0,126.2,125.1,125.1,125.5,-0.1,27,0,119,2006-06-21
2006-05-01,M (Jun 06),125.7,126.0,125.7,126.0,126.5,1.0,39,0,157,2006-06-21
2006-05-02,M (Jun 06),126.0,126.0,125.3,125.4,125.2,-1.3,58,0,212,2006-06-21
2006-05-03,M (Jun 06),125.5,126.7,125.5,126.7,126.7,1.5,29,0,226,2006-06-21
2006-05-04,M (Jun 06),125.5,127.35,125.5,126.9,127.0,0.3,130,0,309,2006-06-21
2006-05-05,M (Jun 06),126.0,126.0,125.5,125.5,125.5,-1.5,42,0,348,2006-06-21
2006-05-08,M (Jun 06),125.8,125.8,125.8,125.8,126.0,0.5,12,0,403,2006-06-21
2006-05-09,M (Jun 06),126.0,126.0,126.0,126.0,125.3,-0.7,53,0,455,2006-06-21
2006-05-10,M (Jun 06),125.5,126.2,125.2,125.2,124.6,-0.7,125,0,528,2006-06-21
2006-05-11,M (Jun 06),125.0,128.2,125.0,128.0,127.8,3.2,155,0,637,2006-06-21
2006-05-12,M (Jun 06),126.7,133.4,126.7,133.4,133.5,5.7,662,0,1232,2006-06-21
2006-05-15,M (Jun 06),133.9,133.9,132.5,132.7,132.7,-0.8,129,0,1292,2006-06-21
2006-05-16,M (Jun 06),130.7,131.0,128.7,131.0,131.1,-1.6,68,0,1327,2006-06-21
2006-05-17,M (Jun 06),132.4,147.1,132.4,143.3,144.2,13.1,1076,0,2336,2006-06-21
2006-05-18,M (Jun 06),140.0,146.1,140.0,146.1,146.3,2.1,420,0,2490,2006-06-21
2006-05-19,M (Jun 06),144.0,150.8,144.0,148.1,148.6,2.3,304,0,2603,2006-06-21
2006-05-22,M (Jun 06),149.6,161.4,149.6,159.8,158.4,9.8,615,0,2791,2006-06-21
2006-05-23,M (Jun 06),158.2,158.2,150.6,157.4,157.1,-1.3,486,0,2966,2006-06-21
2006-05-24,M (Jun 06),156.7,165.0,156.1,163.4,161.9,4.8,506,0,3178,2006-06-21
2006-05-25,M (Jun 06),158.3,158.3,154.0,154.0,154.0,-7.9,374,0,2921,2006-06-21
2006-05-26,M (Jun 06),151.5,151.5,148.0,148.5,149.0,-5.0,256,0,2750,2006-06-21
2006-05-30,M (Jun 06),150.3,163.0,150.3,163.0,163.4,14.4,356,0,2821,2006-06-21
2006-05-31,M (Jun 06),156.2,160.0,152.1,159.5,159.0,-4.4,151,0,2876,2006-06-21
2006-06-01,M (Jun 06),157.8,157.9,150.8,150.8,151.3,-7.7,177,0,2947,2006-06-21
2006-06-02,M (Jun 06),149.0,149.0,145.8,147.3,147.3,-4.0,401,0,2973,2006-06-21
2006-06-05,M (Jun 06),148.5,159.0,148.5,159.0,158.7,11.4,130,0,2846,2006-06-21
2006-06-06,M (Jun 06),157.0,166.1,157.0,162.7,163.2,4.5,178,0,2860,2006-06-21
2006-06-07,M (Jun 06),161.0,167.6,160.5,167.6,166.7,3.5,161,0,2910,2006-06-21
2006-06-08,M (Jun 06),168.9,184.9,168.7,172.0,171.3,4.6,457,0,3180,2006-06-21
2006-06-09,M (Jun 06),170.0,174.7,169.4,174.7,174.3,3.0,83,0,3124,2006-06-21
2006-06-12,M (Jun 06),173.0,182.5,172.6,182.5,182.1,7.8,409,0,3309,2006-06-21
2006-06-13,M (Jun 06),182.5,207.4,181.8,207.4,207.8,25.7,876,0,3419,2006-06-21
2006-06-14,M (Jun 06),210.0,225.8,206.0,215.5,216.2,8.4,663,0,3528,2006-06-21
2006-06-15,M (Jun 06),210.0,210.0,158.7,161.1,161.0,-55.2,988,0,3463,2006-06-21
2006-06-16,M (Jun 06),162.6,170.7,162.5,166.0,166.5,5.5,264,0,2975,2006-06-21
2006-06-19,M (Jun 06),161.7,171.0,158.5,171.0,169.9,3.4,216,0,2888,2006-06-21
2006-06-20,M (Jun 06),167.6,169.9,163.5,169.5,169.4,-0.5,800,0,3426,2006-06-21
2006-06-21,M (Jun 06),0.0,0.0,0.0,0.0,172.85,3.45,0,0,2796,2006-06-21
