Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2011-03-14,X (Nov 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-11-16
2011-03-15,X (Nov 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-11-16
2011-03-16,X (Nov 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-11-16
2011-03-17,X (Nov 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-11-16
2011-03-18,X (Nov 11),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2011-11-16
2011-03-21,X (Nov 11),23.95,23.95,23.95,23.95,23.95,23.95,1,0,1,2011-11-16
2011-03-22,X (Nov 11),24.22,24.25,24.06,24.25,24.3,0.35,46,0,44,2011-11-16
2011-03-23,X (Nov 11),24.32,24.4,23.98,24.15,24.1,-0.2,137,0,134,2011-11-16
2011-03-24,X (Nov 11),23.84,24.0,23.65,24.0,24.0,-0.1,218,0,320,2011-11-16
2011-03-25,X (Nov 11),23.84,24.35,23.79,24.35,24.35,0.35,550,0,783,2011-11-16
2011-03-28,X (Nov 11),24.25,24.45,24.14,24.45,24.45,0.1,151,0,844,2011-11-16
2011-03-29,X (Nov 11),24.45,24.49,24.1,24.15,24.15,-0.3,58,0,863,2011-11-16
2011-03-30,X (Nov 11),23.89,23.95,23.75,23.85,23.85,-0.3,279,0,1076,2011-11-16
2011-03-31,X (Nov 11),23.95,23.95,23.77,23.91,24.0,0.15,111,0,1145,2011-11-16
2011-04-01,X (Nov 11),23.6,24.0,23.59,24.0,23.95,-0.05,224,0,1245,2011-11-16
2011-04-04,X (Nov 11),24.0,24.05,23.8,23.9,23.9,-0.05,214,0,1363,2011-11-16
2011-04-05,X (Nov 11),23.95,24.0,23.8,23.9,23.9,0.0,421,0,1661,2011-11-16
2011-04-06,X (Nov 11),23.74,24.05,23.74,23.95,23.95,0.05,181,0,1798,2011-11-16
2011-04-07,X (Nov 11),23.85,24.2,23.8,24.15,24.1,0.15,343,0,1978,2011-11-16
2011-04-08,X (Nov 11),23.95,24.45,23.95,24.45,24.45,0.35,221,0,2058,2011-11-16
2011-04-11,X (Nov 11),24.1,24.65,24.1,24.55,24.55,0.1,1123,0,2820,2011-11-16
2011-04-12,X (Nov 11),24.75,24.9,24.35,24.55,24.55,0.0,788,0,3327,2011-11-16
2011-04-13,X (Nov 11),24.35,24.65,24.34,24.53,24.55,0.0,795,0,3560,2011-11-16
2011-04-14,X (Nov 11),24.76,24.76,24.4,24.55,24.5,-0.05,409,0,3796,2011-11-16
2011-04-15,X (Nov 11),24.48,24.55,24.3,24.5,24.5,0.0,249,0,3756,2011-11-16
2011-04-18,X (Nov 11),24.8,25.35,24.65,24.75,24.75,0.25,335,0,3891,2011-11-16
2011-04-19,X (Nov 11),24.8,24.8,24.41,24.49,24.5,-0.25,388,0,4059,2011-11-16
2011-04-20,X (Nov 11),24.2,24.35,23.95,24.3,24.3,-0.2,709,0,3941,2011-11-16
2011-04-21,X (Nov 11),24.25,24.42,24.0,24.1,24.15,-0.15,775,24,4067,2011-11-16
2011-04-25,X (Nov 11),23.95,24.05,23.75,24.05,24.05,-0.1,278,0,4120,2011-11-16
2011-04-26,X (Nov 11),23.83,23.9,23.29,23.5,23.5,-0.55,3442,0,5125,2011-11-16
2011-04-27,X (Nov 11),23.25,23.45,22.95,23.15,23.2,-0.3,5260,41,8321,2011-11-16
2011-04-28,X (Nov 11),23.15,23.22,23.0,23.0,23.05,-0.15,5949,0,10607,2011-11-16
2011-04-29,X (Nov 11),22.92,23.01,22.85,22.9,22.9,-0.15,3844,0,12692,2011-11-16
2011-05-02,X (Nov 11),22.56,23.25,22.55,23.2,23.25,0.35,2255,0,12852,2011-11-16
2011-05-03,X (Nov 11),23.25,23.55,23.15,23.4,23.45,0.2,2000,0,13173,2011-11-16
2011-05-04,X (Nov 11),23.3,23.7,23.2,23.5,23.55,0.1,1953,0,13505,2011-11-16
