Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2007-07-20,F (Jan 08),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2008-01-16
2007-07-23,F (Jan 08),17.85,17.85,17.85,17.85,17.92,17.92,200,0,200,2008-01-16
2007-07-24,F (Jan 08),18.26,19.7,18.26,19.7,18.87,0.95,270,0,270,2008-01-16
2007-07-25,F (Jan 08),18.7,18.7,18.6,18.6,18.58,-0.29,30,0,260,2008-01-16
2007-07-26,F (Jan 08),18.97,19.93,18.97,19.9,19.81,1.23,261,0,500,2008-01-16
2007-07-27,F (Jan 08),19.2,19.5,19.2,19.49,19.51,-0.3,135,0,827,2008-01-16
2007-07-30,F (Jan 08),19.35,19.35,19.2,19.3,19.2,-0.31,46,0,828,2008-01-16
2007-07-31,F (Jan 08),19.1,20.31,19.1,20.31,20.94,1.74,70,0,876,2008-01-16
2007-08-01,F (Jan 08),21.0,21.54,20.7,21.2,20.8,-0.14,156,0,953,2008-01-16
2007-08-02,F (Jan 08),20.63,20.63,20.27,20.52,20.52,-0.28,741,0,1469,2008-01-16
2007-08-03,F (Jan 08),20.15,20.78,20.15,20.78,21.57,1.05,25,0,1359,2008-01-16
2007-08-06,F (Jan 08),21.85,21.85,21.85,21.85,21.3,-0.27,560,0,1815,2008-01-16
2007-08-07,F (Jan 08),20.26,20.26,20.26,20.26,20.27,-1.03,35,0,1850,2008-01-16
2007-08-08,F (Jan 08),19.93,19.93,19.44,19.6,19.93,-0.34,110,0,1950,2008-01-16
2007-08-09,F (Jan 08),21.68,21.83,21.68,21.83,22.28,2.35,20,0,1855,2008-01-16
2007-08-10,F (Jan 08),23.19,23.2,23.19,23.2,23.04,0.76,53,0,1838,2008-01-16
2007-08-13,F (Jan 08),21.6,21.81,21.6,21.81,21.63,-1.41,38,0,1858,2008-01-16
2007-08-14,F (Jan 08),0.0,0.0,0.0,0.0,22.05,0.42,0,0,1850,2008-01-16
2007-08-15,F (Jan 08),0.0,0.0,0.0,0.0,22.43,0.38,0,0,1842,2008-01-16
2007-08-16,F (Jan 08),22.31,22.5,22.31,22.35,22.91,0.48,15,0,1856,2008-01-16
2007-08-17,F (Jan 08),21.73,22.67,21.73,22.67,22.66,-0.25,51,0,1878,2008-01-16
