Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2006-08-18,V (Oct 06),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2006-10-18
2006-08-21,V (Oct 06),152.1,156.3,152.1,154.1,154.6,154.6,128,0,128,2006-10-18
2006-08-22,V (Oct 06),154.0,154.0,149.7,152.5,151.7,-2.9,2255,0,2367,2006-10-18
2006-08-23,V (Oct 06),150.7,154.0,150.7,151.5,151.8,0.1,3905,0,6106,2006-10-18
2006-08-24,V (Oct 06),151.2,151.2,148.5,148.5,148.3,-3.5,1316,0,7222,2006-10-18
2006-08-25,V (Oct 06),147.4,148.3,146.0,146.3,146.1,-2.2,62,0,7104,2006-10-18
2006-08-28,V (Oct 06),147.1,147.1,144.1,144.9,144.7,-1.4,404,0,6478,2006-10-18
2006-08-29,V (Oct 06),146.1,148.0,145.0,145.3,144.9,0.2,382,0,6516,2006-10-18
2006-08-30,V (Oct 06),145.0,145.4,144.3,144.3,144.1,-0.8,102,0,6573,2006-10-18
2006-08-31,V (Oct 06),143.8,143.8,141.8,141.8,142.2,-1.9,216,0,6747,2006-10-18
2006-09-01,V (Oct 06),141.5,141.5,138.9,139.5,139.4,-2.8,235,0,7055,2006-10-18
2006-09-05,V (Oct 06),141.5,142.0,140.5,140.7,140.6,1.2,45,0,6969,2006-10-18
2006-09-06,V (Oct 06),142.4,146.0,142.2,145.5,145.3,4.7,288,0,7223,2006-10-18
2006-09-07,V (Oct 06),148.0,149.5,146.6,146.6,147.0,1.7,242,0,7223,2006-10-18
2006-09-08,V (Oct 06),145.5,147.0,145.5,145.7,146.3,-0.7,85,0,7247,2006-10-18
2006-09-11,V (Oct 06),148.0,150.9,146.0,147.2,147.4,1.1,491,0,7614,2006-10-18
2006-09-12,V (Oct 06),145.8,146.0,140.0,140.0,140.7,-6.7,216,0,7645,2006-10-18
2006-09-13,V (Oct 06),141.5,143.0,137.0,138.4,138.6,-2.1,398,0,7951,2006-10-18
2006-09-14,V (Oct 06),139.0,141.5,139.0,141.0,140.8,2.2,79,0,8127,2006-10-18
2006-09-15,V (Oct 06),139.0,141.0,137.3,141.0,140.5,-0.3,1462,0,9269,2006-10-18
2006-09-18,V (Oct 06),140.3,140.5,138.6,139.0,139.2,-1.3,230,0,9374,2006-10-18
2006-09-19,V (Oct 06),139.6,143.5,138.1,139.1,138.6,-0.6,832,0,9879,2006-10-18
2006-09-20,V (Oct 06),138.7,138.8,136.0,136.0,135.9,-2.7,303,0,9888,2006-10-18
2006-09-21,V (Oct 06),134.4,140.6,134.3,139.6,139.6,3.7,226,0,10246,2006-10-18
2006-09-22,V (Oct 06),140.6,143.4,139.5,140.0,139.9,0.3,230,0,10367,2006-10-18
2006-09-25,V (Oct 06),138.5,142.0,134.7,135.0,135.0,-4.9,187,0,10477,2006-10-18
2006-09-26,V (Oct 06),135.9,135.9,132.0,132.0,132.2,-2.8,130,0,10538,2006-10-18
2006-09-27,V (Oct 06),132.1,133.0,129.6,133.0,132.1,-0.1,414,0,10746,2006-10-18
2006-09-28,V (Oct 06),133.4,133.6,131.6,132.0,131.8,-0.3,467,0,10991,2006-10-18
2006-09-29,V (Oct 06),133.1,133.4,131.0,131.2,131.0,-0.8,409,0,10941,2006-10-18
2006-10-02,V (Oct 06),130.8,133.9,130.8,133.9,133.7,2.7,409,0,11248,2006-10-18
2006-10-03,V (Oct 06),135.0,135.9,133.5,134.3,134.9,1.2,352,0,11204,2006-10-18
2006-10-04,V (Oct 06),135.0,135.0,126.5,127.4,127.2,-7.7,982,0,11714,2006-10-18
2006-10-05,V (Oct 06),128.0,129.1,125.1,126.0,125.8,-1.4,213,0,11139,2006-10-18
2006-10-06,V (Oct 06),126.9,129.0,124.9,125.0,124.8,-1.0,305,0,11312,2006-10-18
2006-10-09,V (Oct 06),125.7,125.7,121.4,122.5,122.3,-2.5,134,0,11326,2006-10-18
2006-10-10,V (Oct 06),123.2,123.2,116.6,117.6,117.2,-5.1,6091,0,11259,2006-10-18
2006-10-11,V (Oct 06),119.5,119.5,116.0,117.0,116.2,-1.0,1425,0,9265,2006-10-18
2006-10-12,V (Oct 06),115.3,116.0,113.2,113.5,113.6,-2.6,852,0,8196,2006-10-18
2006-10-13,V (Oct 06),113.2,114.2,111.7,111.7,111.8,-1.8,266,0,7633,2006-10-18
2006-10-16,V (Oct 06),111.6,111.6,106.1,106.2,106.2,-5.6,1894,0,7306,2006-10-18
2006-10-17,V (Oct 06),109.5,114.5,107.5,111.2,112.3,6.1,784,0,6514,2006-10-18
2006-10-18,V (Oct 06),0.0,0.0,0.0,0.0,114.34,2.04,0,0,6334,2006-10-18
