Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2020-06-22,H (Mar 2021),0.0,21.1,44.9,0.0,31.0,0.0,0,0,0,2021-03-17
2020-06-23,H (Mar 2021),0.0,17.25,31.5,0.0,31.125,0.125,0,0,0,2021-03-17
2020-06-24,H (Mar 2021),0.0,19.0,43.75,0.0,31.375,0.25,0,0,0,2021-03-17
2020-06-25,H (Mar 2021),0.0,25.0,35.0,0.0,31.55,0.175,0,0,0,2021-03-17
2020-06-26,H (Mar 2021),0.0,21.1,42.15,0.0,31.575,0.025,0,0,0,2021-03-17
2020-06-29,H (Mar 2021),0.0,22.1,41.85,0.0,31.975,0.4,0,0,0,2021-03-17
2020-06-30,H (Mar 2021),0.0,23.3,41.85,0.0,32.6,0.625,0,0,0,2021-03-17
2020-07-01,H (Mar 2021),0.0,23.85,38.8,0.0,31.325,-1.275,0,0,0,2021-03-17
2020-07-02,H (Mar 2021),0.0,24.0,31.25,0.0,29.4,-1.925,0,0,0,2021-03-17
2020-07-06,H (Mar 2021),0.0,24.45,34.8,0.0,29.625,0.225,0,0,0,2021-03-17
2020-07-07,H (Mar 2021),0.0,23.45,34.8,0.0,29.125,-0.5,0,0,0,2021-03-17
2020-07-08,H (Mar 2021),0.0,23.85,34.8,0.0,29.275,0.15,0,0,0,2021-03-17
2020-07-09,H (Mar 2021),0.0,18.1,30.0,0.0,29.1,-0.175,0,0,0,2021-03-17
2020-07-10,H (Mar 2021),0.0,20.25,30.0,0.0,28.675,-0.425,0,0,0,2021-03-17
2020-07-13,H (Mar 2021),0.0,21.4,30.0,0.0,28.05,-0.625,0,0,0,2021-03-17
2020-07-14,H (Mar 2021),0.0,22.1,34.8,0.0,28.325,0.275,0,0,0,2021-03-17
2020-07-15,H (Mar 2021),0.0,22.2,32.0,0.0,27.6,-0.725,0,0,0,2021-03-17
2020-07-16,H (Mar 2021),30.75,30.75,30.4,30.75,26.65,-0.95,1,0,1,2021-03-17
