Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2008-04-18,V (Oct 08),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2008-10-22
2008-04-21,V (Oct 08),0.0,0.0,0.0,0.0,24.21,24.21,0,0,0,2008-10-22
2008-04-22,V (Oct 08),23.48,23.85,23.48,23.74,23.51,-0.7,83,0,74,2008-10-22
2008-04-23,V (Oct 08),23.73,23.91,23.63,23.7,23.71,0.2,66,0,118,2008-10-22
2008-04-24,V (Oct 08),0.0,0.0,0.0,0.0,23.33,-0.38,0,0,118,2008-10-22
2008-04-25,V (Oct 08),22.52,22.52,22.52,22.52,22.53,-0.8,1,0,118,2008-10-22
2008-04-28,V (Oct 08),22.71,22.76,22.56,22.6,22.65,0.12,150,0,248,2008-10-22
2008-04-29,V (Oct 08),22.81,22.9,22.81,22.9,22.85,0.2,8,0,250,2008-10-22
2008-04-30,V (Oct 08),22.81,22.81,22.55,22.55,22.72,-0.13,55,0,301,2008-10-22
2008-05-01,V (Oct 08),22.6,22.6,22.0,22.0,21.14,-1.58,33,0,332,2008-10-22
2008-05-02,V (Oct 08),19.45,21.61,19.45,21.6,21.69,0.55,92,0,408,2008-10-22
2008-05-05,V (Oct 08),21.71,21.71,21.7,21.7,21.89,0.2,21,0,429,2008-10-22
2008-05-06,V (Oct 08),22.0,22.0,21.55,21.55,21.55,-0.34,29,0,452,2008-10-22
2008-05-07,V (Oct 08),21.9,21.9,21.9,21.9,22.28,0.73,1,0,451,2008-10-22
2008-05-08,V (Oct 08),22.3,22.4,22.2,22.3,22.34,0.06,166,0,617,2008-10-22
2008-05-09,V (Oct 08),22.86,22.86,22.43,22.61,22.63,0.29,10,0,624,2008-10-22
2008-05-12,V (Oct 08),22.61,22.61,21.92,21.92,22.01,-0.62,8,0,630,2008-10-22
2008-05-13,V (Oct 08),22.01,22.01,22.01,22.01,22.08,0.07,1,0,630,2008-10-22
2008-05-14,V (Oct 08),21.9,22.25,21.8,22.1,22.11,0.03,249,0,868,2008-10-22
2008-05-15,V (Oct 08),22.34,22.41,21.5,21.5,21.53,-0.58,62,0,888,2008-10-22
2008-05-16,V (Oct 08),21.4,21.94,21.23,21.91,22.02,0.49,37,0,888,2008-10-22
2008-05-19,V (Oct 08),22.12,22.8,21.82,22.8,22.04,0.02,54,0,844,2008-10-22
2008-05-20,V (Oct 08),22.31,22.88,22.31,22.54,22.58,0.54,10,0,845,2008-10-22
2008-05-21,V (Oct 08),21.88,24.28,21.88,24.28,23.96,1.38,505,0,1298,2008-10-22
2008-05-22,V (Oct 08),23.95,24.03,23.52,23.52,23.6,-0.36,189,0,1393,2008-10-22
2008-05-23,V (Oct 08),23.86,24.17,23.86,24.17,24.21,0.61,28,0,1387,2008-10-22
2008-05-27,V (Oct 08),24.23,24.23,23.64,23.64,23.68,-0.53,16,0,1390,2008-10-22
2008-05-28,V (Oct 08),23.99,23.99,23.51,23.6,23.55,-0.13,45,0,1400,2008-10-22
2008-05-29,V (Oct 08),23.72,23.72,23.0,23.02,23.1,-0.45,33,0,1421,2008-10-22
2008-05-30,V (Oct 08),23.1,23.1,23.0,23.0,22.97,-0.13,18,0,1432,2008-10-22
2008-06-02,V (Oct 08),23.4,23.7,23.4,23.56,23.62,0.65,23,0,1442,2008-10-22
2008-06-03,V (Oct 08),23.56,23.98,23.55,23.84,23.86,0.24,62,0,1484,2008-10-22
2008-06-04,V (Oct 08),24.16,24.16,23.63,24.03,23.98,0.12,64,0,1528,2008-10-22
2008-06-05,V (Oct 08),24.02,24.02,23.4,23.4,23.37,-0.61,70,0,1586,2008-10-22
2008-06-06,V (Oct 08),24.26,24.48,23.88,24.48,24.48,1.11,42,0,1587,2008-10-22
2008-06-09,V (Oct 08),24.48,24.8,24.48,24.62,24.55,0.07,93,0,1666,2008-10-22
