Date,vix_percentile_1y,spx_rv_percentile_1y,vvix_percentile_1y,credit_spread_percentile_1y,yield_curve_slope_percentile_1y,vix_change_5d,credit_spread_change_21d,term_structure_ratio_1_0,term_structure_slope_2_1,complacency_risk,confirmed_risk_off,spx_drawdown_5pct_21d
2019-02-15,0.39285714285714285,0.4523809523809524,0.01984126984126984,0.7638888888888888,0.031746031746031744,-0.0515267175572519,-0.0636363636363637,1.0949027498323272,0.3000000000000007,-0.031284078516902944,0.30009920634920634,0.0
2019-02-19,0.39087301587301587,0.4523809523809524,0.007936507936507936,0.7559523809523809,0.04563492063492063,-0.0682529743268628,-0.0374707259953159,1.0971102150537633,0.3000000000000007,-0.041574728409418414,0.29548138699924414,0.0
2019-02-20,0.3373015873015873,0.4166666666666667,0.003968253968253968,0.75,0.047619047619047616,-0.0913804277381724,-0.074829931972789,1.1109129814550642,0.6500000000000021,-0.06055766441378885,0.25297619047619047,0.0
2019-02-21,0.3531746031746032,0.3531746031746032,0.007936507936507936,0.746031746031746,0.08134920634920635,-0.0760383386581469,-0.0797266514806377,1.0978561549100967,0.6000000000000014,-0.04918352857649977,0.26347946586041826,0.0
2019-02-22,0.31746031746031744,0.35714285714285715,0.003968253968253968,0.746031746031746,0.12103174603174603,-0.1670776818742293,-0.0898876404494383,1.1232420429311625,0.75,-0.11403714794590254,0.23683547493071302,0.0
2019-02-25,0.4007936507936508,0.3611111111111111,0.027777777777777776,0.7380952380952381,0.08333333333333333,-0.0040241448692153,-0.0783410138248847,1.0488215488215489,0.5500000000000007,-0.0024112931557599615,0.29582388510959945,0.0
2019-02-26,0.4246031746031746,0.34523809523809523,0.04365079365079365,0.7380952380952381,0.08531746031746032,0.0194892473118279,-0.090702947845805,1.0365853658536586,0.6500000000000004,0.011214051032599388,0.3133975812547241,0.0
2019-02-27,0.38095238095238093,0.28174603174603174,0.03968253968253968,0.7261904761904762,0.21031746031746032,0.0485021398002853,-0.1045454545454546,1.066326530612245,0.6499999999999986,0.030025134162081378,0.2766439909297052,0.0
2019-02-28,0.39880952380952384,0.2976190476190476,0.03373015873015873,0.7222222222222222,0.251984126984127,0.0221300138312585,-0.1009174311926606,1.053788903924222,0.6500000000000021,0.013304353553316122,0.2880291005291005,0.0
2019-03-01,0.3253968253968254,0.1984126984126984,0.027777777777777776,0.7103174603174603,0.25396825396825395,0.0044411547002221,-0.1167048054919909,1.0924834193072954,0.8000000000000007,0.002996017059673639,0.2311350466112371,0.0
2019-03-04,0.36706349206349204,0.19444444444444445,0.07936507936507936,0.7182539682539683,0.13095238095238096,-0.0148148148148147,-0.0909090909090909,1.0440874914559124,0.5999999999999996,-0.009376837154614858,0.26364480977576216,0.0
2019-03-05,0.3968253968253968,0.20238095238095238,0.09126984126984126,0.7182539682539683,0.13293650793650794,-0.028345418589321,-0.0799999999999999,1.0498643147896878,0.5999999999999996,-0.017097236609431715,0.28502141597379693,0.0
